A7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1279,2100,1719,797,530,305,292,363,459,526,562,548,478,404,325,259,220,189
260,13111,3069,2321,933,573,355,369,513,698,843,927,928,839,690,567,462,393,337
280,6339457,12627,2526,1203,708,340,284,372,501,631,740,756,705,607,507,437,381,328
300,OVER,OVER,1687,728,527,297,230,258,335,421,483,495,484,422,369,317,277,250
320,5508854,OVER,OVER,902,323,229,181,158,168,180,193,201,187,163,142,122,113,110
340,303,6936222,OVER,OVER,7358,219,156,141,121,100,92,76,58,55,40,34,31,36
360,167,659,OVER,OVER,OVER,9037,213,180,158,133,109,86,66,53,33,27,25,41
380,219,150,5433,OVER,OVER,OVER,2072,164,151,132,111,89,73,48,36,30,35,45
400,294,177,175,1584,OVER,OVER,OVER,391,136,142,117,98,74,51,46,40,47,61
420,252,187,32,66,180,OVER,OVER,OVER,196,111,107,86,69,53,46,28,38,56
440,113,119,134,49,34,67,OVER,OVER,OVER,167,77,71,58,45,36,24,38,64
460,214,150,66,30,25,18,706,OVER,OVER,OVER,100,62,54,38,34,30,35,61
480,248,49,89,75,77,25,29,8187,OVER,OVER,OVER,93,43,40,29,23,33,45
500,304,98,160,75,79,35,31,34,7731,OVER,OVER,OVER,88,43,44,25,32,47
