D11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1165,1858,1281,537,370,244,254,312,401,459,495,480,420,342,276,226,184,158
260,16947,3581,2419,827,474,285,306,430,568,691,756,753,673,564,452,378,320,264
280,6106347,20022,1202,475,356,236,226,314,430,538,619,637,598,508,427,362,312,268
300,OVER,OVER,861,316,335,239,200,234,286,356,402,426,401,353,305,267,230,206
320,2229706,OVER,OVER,1233,390,259,179,158,160,164,172,172,152,140,117,102,99,90
340,174,3121095,OVER,OVER,12180,257,204,153,123,101,87,62,48,31,27,25,23,22
360,96,217,4569789,OVER,OVER,17281,254,215,186,146,109,72,54,35,23,20,10,17
380,24,73,1568,3938909,OVER,OVER,2913,192,168,145,107,87,60,39,29,17,22,15
400,96,102,118,505,3698665,OVER,OVER,438,155,138,107,78,55,45,30,34,10,20
420,-37,4,90,36,75,1432972,OVER,OVER,225,100,85,61,52,35,23,20,19,4
440,42,3,31,2,29,30,OVER,OVER,OVER,198,56,49,32,32,15,13,14,5
460,166,19,36,41,-3,1,202,OVER,OVER,OVER,126,36,30,20,27,17,14,15
480,60,33,61,8,22,11,7,2061,OVER,OVER,OVER,99,26,22,25,10,17,19
500,178,178,88,73,5,4,-8,22,2522,OVER,OVER,OVER,97,24,15,13,9,27
