D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1229,1783,1140,418,336,222,229,291,365,418,443,424,374,306,241,196,160,130
260,42504,2994,1947,679,390,269,299,401,533,647,706,704,621,515,413,348,283,239
280,OVER,44481,1279,465,343,226,222,301,418,514,595,612,562,482,403,342,291,246
300,OVER,OVER,1871,375,366,254,228,239,303,362,402,426,394,335,292,256,218,184
320,2021528,OVER,OVER,2496,392,286,227,200,191,184,177,181,155,135,114,100,82,72
340,-66,3453368,OVER,OVER,20539,282,234,194,164,132,99,76,53,33,28,24,7,9
360,-89,132,OVER,OVER,OVER,22965,267,229,216,184,137,98,65,43,31,12,7,1
380,-116,-59,1776,OVER,OVER,OVER,4691,206,205,189,156,110,77,46,22,16,16,-2
400,-12,-69,-59,484,OVER,OVER,OVER,829,172,178,152,121,71,44,35,13,4,6
420,-246,-98,-87,-6,27,2033898,OVER,OVER,340,144,120,93,62,41,22,11,13,-6
440,-108,-75,-61,-27,-14,6,OVER,OVER,OVER,291,88,74,49,33,26,6,-1,-3
460,-38,-84,-63,-34,-45,-14,234,OVER,OVER,OVER,169,51,47,25,11,1,-1,-8
480,-63,-87,-58,-69,-25,-2,-2,2161,OVER,OVER,OVER,125,25,12,5,4,-19,-15
500,-198,-148,-84,-86,-64,-28,-17,-14,2719,OVER,OVER,OVER,100,9,0,1,-16,-7
