C3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1191,1720,1110,419,327,215,218,283,362,412,435,426,370,299,244,197,161,130
260,33969,2970,1917,660,402,263,291,398,533,645,703,705,621,511,424,345,291,243
280,OVER,33895,1238,487,334,231,221,307,418,520,592,615,564,483,404,345,291,248
300,OVER,OVER,1588,348,356,248,222,255,306,363,415,423,388,340,295,255,222,194
320,2333018,OVER,OVER,1889,377,289,230,200,194,192,185,182,154,131,110,94,82,80
340,-101,4194937,OVER,OVER,16386,268,228,187,159,138,105,74,57,30,30,13,15,-1
360,-162,179,OVER,OVER,OVER,21227,263,241,211,178,137,96,62,41,27,3,7,6
380,-135,-120,1863,OVER,OVER,OVER,4054,194,195,184,144,111,71,49,25,19,-1,-5
400,-190,-127,-105,551,OVER,OVER,OVER,730,173,171,144,121,69,53,19,23,15,-3
420,-192,-136,-143,-74,27,OVER,OVER,OVER,326,138,118,90,62,38,26,6,7,1
440,-110,-77,-65,-38,-56,3,OVER,OVER,OVER,277,80,67,46,29,12,2,6,-5
460,-87,-85,-42,-97,-46,-6,264,OVER,OVER,OVER,155,49,42,22,6,-1,-3,-8
480,-203,-48,-122,-44,-40,-15,22,3067,OVER,OVER,OVER,118,27,16,12,-4,-6,-5
500,-186,-174,-136,-71,-50,-17,-21,-11,2901,OVER,OVER,OVER,90,12,7,-3,-13,-4
