H1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1343,1724,1101,446,340,231,235,299,382,437,467,440,396,318,253,204,165,141
260,51173,2932,1926,659,410,273,302,422,561,671,739,737,655,545,440,363,307,251
280,OVER,41058,1154,454,326,217,225,313,423,537,609,631,575,499,421,355,304,255
300,OVER,OVER,1729,312,311,229,201,227,295,358,405,425,396,353,293,259,224,200
320,3847666,OVER,OVER,2335,314,218,180,160,166,176,174,168,152,129,113,93,82,76
340,22,6901453,OVER,OVER,18131,212,176,150,138,112,87,60,48,36,29,19,12,5
360,-164,289,OVER,OVER,OVER,24638,207,180,165,135,105,72,49,32,20,6,3,3
380,27,-114,2203,OVER,OVER,OVER,4439,162,141,137,105,78,53,39,22,17,0,8
400,-62,-41,-39,615,OVER,OVER,OVER,753,123,128,103,76,55,27,17,18,11,12
420,33,-123,-122,-25,99,OVER,OVER,OVER,325,112,90,72,45,32,23,5,2,2
440,-81,-10,-57,-22,-10,25,OVER,OVER,OVER,256,54,55,32,21,16,5,3,12
460,-9,73,-26,-36,-6,7,322,OVER,OVER,OVER,139,43,41,17,10,7,4,1
480,-31,-40,-24,-29,-9,-20,-4,3216,OVER,OVER,OVER,114,26,9,3,7,6,-5
500,-28,-101,-83,-8,-40,-19,3,9,3940,OVER,OVER,OVER,87,14,9,10,-3,-10
