A5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1179,1626,1041,432,314,227,247,311,402,458,490,478,418,339,268,214,180,151
260,22283,2807,1785,618,400,281,311,440,594,712,780,778,701,577,468,382,326,269
280,OVER,20898,1087,417,323,218,235,321,451,567,650,675,619,535,446,380,319,270
300,OVER,OVER,1109,281,311,234,207,237,306,372,433,451,432,375,319,277,240,212
320,5753412,OVER,OVER,1421,287,214,179,160,164,168,173,178,152,145,117,101,88,75
340,-14,OVER,OVER,OVER,12485,222,172,140,127,104,71,59,41,34,18,13,10,5
360,-222,204,OVER,OVER,OVER,16765,218,186,160,130,105,69,40,23,15,9,-1,6
380,-151,-34,2852,OVER,OVER,OVER,2950,160,150,132,102,75,43,32,6,4,3,-12
400,-375,-118,-89,914,OVER,OVER,OVER,446,132,115,88,67,36,34,17,-2,-5,-9
420,-201,-154,-132,-28,29,OVER,OVER,OVER,271,97,79,60,40,26,10,0,-5,-16
440,-72,-161,-86,-65,-18,-1,OVER,OVER,OVER,198,52,45,33,9,7,-1,-13,-3
460,-207,-143,-75,-60,-33,-9,561,OVER,OVER,OVER,110,37,20,12,13,2,-11,-20
480,-190,-199,-121,-76,-37,-19,2,5762,OVER,OVER,OVER,88,21,19,-4,-7,-14,-27
500,-268,-182,-95,-87,-65,-24,-19,-9,7799,OVER,OVER,OVER,67,-12,-1,-9,-17,-20
