E8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1135,1866,1270,510,350,237,235,312,396,450,477,463,410,334,267,222,183,152
260,18095,3582,2354,825,458,276,303,414,558,674,742,749,664,547,453,371,319,265
280,OVER,20968,1195,494,347,224,222,297,422,531,612,623,572,505,425,351,308,260
300,OVER,OVER,858,319,339,237,199,226,282,342,404,421,393,349,298,264,230,201
320,2532276,OVER,OVER,1323,380,257,175,158,153,164,158,167,155,134,116,103,99,85
340,181,3577736,OVER,OVER,11730,250,181,143,115,91,80,64,48,30,32,29,30,22
360,118,235,5313881,OVER,OVER,14918,208,174,155,123,102,75,49,40,26,16,22,8
380,178,93,1866,4481541,OVER,OVER,2980,152,145,127,97,81,55,42,32,18,22,25
400,210,132,8,539,4322557,OVER,OVER,475,126,121,93,80,56,35,38,23,23,16
420,223,117,70,15,106,1584535,OVER,OVER,237,97,84,65,45,46,40,33,17,13
440,25,75,90,45,19,39,OVER,OVER,OVER,218,63,50,31,37,21,13,19,8
460,55,41,41,28,48,15,226,OVER,OVER,OVER,141,41,39,27,27,20,7,20
480,61,27,66,23,34,26,29,2533,OVER,OVER,OVER,108,28,25,33,28,20,10
500,252,181,49,85,40,24,-1,22,2857,OVER,OVER,OVER,84,23,38,18,30,24
