F4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1367,1778,1107,440,315,230,226,286,364,419,443,424,371,304,235,194,164,128
260,44955,2990,1944,671,408,277,298,410,547,645,715,703,622,513,422,345,297,242
280,OVER,41854,1346,523,345,235,230,309,424,518,592,618,570,483,404,350,292,251
300,OVER,OVER,1863,398,374,273,239,257,316,374,418,426,399,349,301,253,222,193
320,2174695,OVER,OVER,2085,385,305,251,213,210,201,195,183,169,139,114,101,89,80
340,-7,4002983,OVER,OVER,17329,308,253,213,190,152,119,87,64,39,30,21,10,4
360,-127,170,OVER,OVER,OVER,22807,294,257,236,202,153,112,72,49,27,18,11,11
380,-98,-74,1653,OVER,OVER,OVER,3882,225,219,198,160,126,88,50,25,16,11,5
400,-125,-69,-20,526,OVER,OVER,OVER,601,173,193,156,138,77,55,31,23,11,8
420,-223,-67,-9,-83,71,OVER,OVER,OVER,312,149,135,106,77,48,30,16,3,10
440,-134,-136,-53,-30,-6,26,OVER,OVER,OVER,280,90,82,54,40,26,10,6,5
460,-273,-41,-63,-39,-27,-13,243,OVER,OVER,OVER,155,60,43,29,24,11,-3,-3
480,-179,-103,-62,-58,-18,-9,19,2390,OVER,OVER,OVER,118,27,14,13,6,7,2
500,-84,-31,-105,-43,-21,-30,-23,1,3154,OVER,OVER,OVER,91,17,1,3,-8,-6
