H8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1210,1607,1024,465,367,251,260,325,420,488,519,495,431,354,293,238,192,166
260,48221,2770,1849,679,426,288,321,456,609,746,813,817,720,608,505,406,340,293
280,OVER,41287,969,406,331,227,235,330,452,573,668,679,638,537,466,392,339,292
300,OVER,OVER,1700,281,324,227,194,233,299,377,432,457,430,374,330,286,252,217
320,8056631,OVER,OVER,2237,346,227,171,156,168,173,181,180,167,144,133,111,104,102
340,197,OVER,OVER,OVER,19168,247,187,154,129,104,86,73,57,46,34,27,40,24
360,110,519,OVER,OVER,OVER,21367,229,210,171,139,113,86,60,51,32,29,18,18
380,294,93,3313,OVER,OVER,OVER,3885,184,172,142,110,80,63,47,44,36,26,32
400,264,161,170,1118,OVER,OVER,OVER,580,148,136,110,88,64,58,49,43,31,30
420,244,206,110,93,197,OVER,OVER,OVER,282,127,104,83,69,55,42,26,32,34
440,153,137,17,40,35,70,OVER,OVER,OVER,245,74,72,57,35,28,25,25,18
460,237,111,63,50,58,19,606,OVER,OVER,OVER,142,60,52,38,26,20,17,17
480,191,184,75,19,53,32,37,7474,OVER,OVER,OVER,133,40,33,27,19,24,33
500,342,301,96,94,52,34,16,39,9872,OVER,OVER,OVER,99,40,36,34,28,32
