A1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1036,1598,1105,443,357,250,247,316,407,474,504,488,423,354,272,226,182,152
260,40496,2993,1976,690,419,278,305,437,586,726,793,792,699,589,477,397,333,275
280,OVER,33749,996,411,313,223,227,320,440,557,638,664,617,529,448,377,325,277
300,OVER,OVER,1461,252,296,216,192,225,288,362,418,442,413,359,322,273,238,204
320,4454992,OVER,OVER,1975,286,206,166,140,147,157,162,162,154,132,115,98,87,85
340,-57,OVER,OVER,OVER,18156,204,157,123,101,79,64,51,42,29,17,10,1,7
360,-125,232,OVER,OVER,OVER,22218,192,155,139,112,87,58,41,28,15,5,8,-6
380,-202,-24,2398,OVER,OVER,OVER,4483,143,127,122,87,62,39,26,17,7,11,-3
400,-262,-173,-117,635,OVER,OVER,OVER,677,120,115,85,60,40,22,21,3,-3,-6
420,-133,-93,-48,-77,70,OVER,OVER,OVER,284,99,75,56,41,23,9,-1,-2,-12
440,-63,-166,-67,-25,-30,23,OVER,OVER,OVER,232,51,45,29,16,8,2,2,-5
460,-132,-63,-60,-60,-50,-19,332,OVER,OVER,OVER,136,34,25,8,0,7,-4,-5
480,-115,-35,-37,-15,-2,-11,17,3440,OVER,OVER,OVER,105,10,3,4,-3,-3,-21
500,-157,-126,-73,-43,-31,-27,-13,4,4610,OVER,OVER,OVER,66,0,-3,3,-22,-1
