2.084295107351111231e-02,1.375198243736590158e-03,1.814597772794714635e-28,3.393570264206883375e-02,2.642130599082236158e-13,2.695880072473024608e-02
2.480653617211661319e-02,3.309776304214715218e-04,7.520792868612091587e-31,3.307044440984981126e-02,7.507004279468887552e-13,2.851468860002618830e-02
2.439023564250957649e-02,2.092047532762626532e-04,6.413640052752466060e-30,4.325064183241748156e-02,3.060855621366262770e-18,3.134598479730465320e-02
2.589946901033839469e-02,2.196261531138222675e-04,4.995541333196002978e-31,4.153184962027575006e-02,6.679812886738578134e-17,3.335483402021129085e-02
3.089537248220089460e-02,1.312348297101545967e-04,9.713565341983352758e-33,5.090610073001053393e-02,8.784541839832809249e-22,3.713001249829438882e-02
4.154768987525065543e-02,2.775526813611088389e-04,1.973194187215852137e-36,6.141879934165649091e-02,3.935332045466705904e-25,3.917633021819336148e-02
4.309425317497007218e-02,3.867354202848338317e-03,1.000288920688592796e-11,1.012869528564517979e-01,9.906081478018165590e-03,7.488147524108285102e-02
1.999133380171899677e-02,2.610822420598481229e-04,9.498790635890269315e-27,3.293480181354329489e-02,6.291972539274295041e-14,2.706231884383906647e-02
1.531584219252429130e-02,2.865690067366124887e-04,1.440790161903459558e-21,3.094969148287611896e-02,9.076082332566431458e-12,2.685102414382552899e-02
1.779028003648089329e-02,9.510629801088425241e-04,2.818582150829934491e-25,2.550910094065826292e-02,5.304216558209711587e-09,2.484807810956176852e-02
1.581191355036853236e-02,3.113487177608937175e-04,1.967124861455637573e-19,2.972556236511678107e-02,2.673251930627260507e-07,2.559271512240879690e-02
1.791453090497465567e-02,3.412368466701776767e-04,1.234588063890083885e-26,3.019339647290845627e-02,9.840804077217111989e-12,2.829049278954427413e-02
1.993193305074248897e-02,1.973287350293136783e-04,1.903207787643653158e-27,3.784459033745282697e-02,3.249976909629423687e-16,3.028360479399281463e-02
1.999859466087842638e-02,3.800289391077286754e-04,1.070817512478960141e-27,3.889724096387633945e-02,1.316340751040321531e-16,2.934490869980389133e-02
2.500834945606647194e-02,1.603807795636424862e-04,9.514596890789287267e-30,4.259088526613297870e-02,6.527804884040873072e-19,3.087307282888249529e-02
2.115529645961150562e-02,9.236336124443598593e-05,5.957920156019171055e-29,3.873404429230850599e-02,2.742294174191371003e-16,2.829147779451758604e-02
3.379713632884912000e-02,4.058809436539245833e-05,2.422992407791195131e-30,7.267684100913597567e-02,3.511625738824534061e-28,6.612448431366051149e-02
2.096000226985542808e-02,5.473912379324169779e-04,5.314530925523854187e-29,3.042274407781280290e-02,3.523616685483459774e-13,2.538105936914272776e-02
2.000580657960165237e-02,2.765461677642863680e-04,3.146621888177118341e-26,3.271072928661564877e-02,4.656540697561446177e-13,2.748115476696551263e-02
1.510727846897095238e-02,3.255941410900551800e-04,1.695359544641785763e-21,2.739829368098277429e-02,1.675835063155204131e-09,2.545123581496742254e-02
2.360764348923251321e-02,6.594380015223116388e-05,1.533911036727860652e-29,3.809896854033067992e-02,2.151358164478956436e-15,2.730293602277791484e-02
1.656490964189879372e-02,5.900544370056792689e-04,1.546493341384439896e-25,2.941625017287026814e-02,3.219655826252059802e-10,2.551073412361867451e-02
1.806682191860518871e-02,2.413130917079032870e-04,1.419012774808689118e-25,3.354366404555360337e-02,7.619146153758136535e-14,2.778842080711174320e-02
1.927105019716767245e-02,2.872042209088800525e-04,5.353008635545202992e-27,3.351531609847210880e-02,2.397729880767723870e-13,2.757401450051726044e-02
1.923377900767095708e-02,1.042849714084061186e-03,1.560407162204647680e-27,2.705743353572045637e-02,5.149955395987855203e-10,2.528106536601394672e-02
2.030576896962511466e-02,3.980469339668158226e-04,4.024371211786993465e-28,3.411795909601494925e-02,1.877215560158961323e-14,2.916511740868441005e-02
4.733537404688933914e-02,2.163173723032170701e-06,3.554519190575201445e-35,8.133028255295868258e-02,4.890377546750365772e-30,5.895675905650715753e-02
1.456516875628833391e-02,1.632418992190380483e-04,2.332298990015070366e-21,2.547204794562336200e-02,2.894437745395804569e-08,2.364026056624412772e-02
1.427455881504656292e-02,9.687591626627877796e-04,3.431533723043426566e-19,2.468495635977567895e-02,2.539228905220959032e-07,2.414589370319893125e-02
1.637249460015144376e-02,1.946499751944230703e-04,7.364435999459095175e-23,2.872847194811327040e-02,1.754134635878772684e-10,2.516504257098003267e-02
1.875946809989965935e-02,2.099036280273469505e-04,1.667711022198538190e-27,2.726641214173351063e-02,9.619837341175406780e-11,2.728692344489161078e-02
1.447132399810107349e-02,4.228547267165844387e-04,1.914977848086510727e-22,2.660520212063741119e-02,1.525332106073934497e-09,2.502793598165962974e-02
2.228938598171318480e-02,2.003130646134940033e-04,2.396410059998294115e-28,3.561847120158242314e-02,1.368123268948327161e-15,2.921355123988911978e-02
1.918513584478755488e-02,2.258694651970190239e-04,6.815421028005810225e-27,3.514331466523896996e-02,8.590362355887929009e-15,2.763624406962621183e-02
2.083883749336596508e-02,4.365787956853830532e-04,2.019547217142039717e-27,3.556957198846467938e-02,2.908705283577283783e-15,2.798190926790850713e-02
1.792162033401794793e-02,5.497915489242050221e-04,3.026434815334187480e-25,2.854539224684183446e-02,3.925239805847047157e-12,2.562572616927040470e-02
4.448136146795082790e-02,3.679550123784754926e-05,5.737570364245162473e-34,9.094667960843509646e-02,1.674780286510413478e-33,7.373581630502598627e-02
2.759809713385040844e-02,5.775428593425171564e-05,3.157770493135455509e-31,5.589715739270957606e-02,7.612182489244559092e-27,4.583623417164545133e-02
3.668004234523375429e-02,1.845235149786654625e-03,3.938106320904828467e-34,3.504515087601927509e-02,1.004713616502528138e-17,3.188659153097510301e-02
3.535408603093845997e-02,1.485673304607015572e-04,2.341372670224284444e-35,4.649458932456626559e-02,1.147162274355686905e-21,4.001453778879969503e-02
4.230969816085928398e-02,3.207944878140545910e-05,6.863455862484683913e-34,8.609383895335645520e-02,1.754026678772325079e-32,7.234725108385649250e-02
4.984405487861916922e-02,1.082795118998681951e-04,4.378718902261571188e-35,1.003517678797642559e-01,3.218147123906209299e-33,6.879868049493270687e-02
4.004932815289574677e-02,3.360161710127737149e-05,2.882856788560243647e-35,8.883024507225371902e-02,3.553079354538938449e-34,7.558861342814861273e-02
3.423829978560156972e-02,2.538738472230377447e-05,1.311930469640642338e-31,6.933121744992586100e-02,1.819685254132749941e-29,6.456401315677197383e-02
3.871454082304649075e-02,3.686687222843178333e-05,5.399078606281552960e-33,8.105963070098348711e-02,1.200044470800024114e-31,7.200170548050466302e-02
3.634581736344084241e-02,2.300643562130381972e-05,1.645522985824910047e-34,6.498650806539797709e-02,4.453178404380069653e-28,5.471013725412886969e-02
3.755000399671346023e-02,5.843231914967505000e-05,1.177580178543593910e-35,6.631694792958645057e-02,1.967272034398853642e-29,6.166642910109874226e-02
4.917393257614440655e-02,1.165721480666442807e-04,3.162330083015972036e-36,1.104400891828694053e-01,1.285923221311721603e-35,7.960545349355221956e-02
3.751335044081068049e-02,1.927914173989918529e-05,1.439072734575874834e-34,8.305592267783588889e-02,1.776612888440020550e-32,7.723895569850840193e-02
3.196699845119419653e-02,3.436785057660017231e-05,4.190225572319043958e-34,5.745806843662387697e-02,3.141685921412072373e-26,4.807306058763295004e-02
2.689484736257175337e-02,3.998430818673261915e-05,9.370722442160412440e-34,4.181432907956490752e-02,4.774453645246198377e-21,3.606605756100598331e-02
2.485218238607619229e-02,2.864929616877068388e-05,1.780571382062091015e-31,3.853216312744054545e-02,2.959112932945569273e-20,3.548079520130435760e-02
2.389830865800954621e-02,7.770756600849518768e-04,8.307352655862613464e-14,5.219302007700644952e-02,1.000826944712062024e-02,3.991323252329009169e-02
2.533694390673610006e-02,3.435981655299312596e-04,5.352235648283603684e-17,5.961532155539928796e-02,6.706322779078155091e-03,4.631937508476922927e-02
2.318602614911031631e-02,1.193951419697932665e-04,2.040290848646006877e-31,4.762951966016459870e-02,2.690182522798155227e-22,3.900824536734326387e-02
