2.212600510462984504e-01,0.000000000000000000e+00
1.731527315152025515e-01,0.000000000000000000e+00
2.528088009317371876e-01,0.000000000000000000e+00
2.066691412740824796e-01,0.000000000000000000e+00
2.231203812929080932e-01,0.000000000000000000e+00
2.055086804306087422e-01,0.000000000000000000e+00
2.210167769940980520e-01,0.000000000000000000e+00
1.989368713758415674e-01,0.000000000000000000e+00
1.943279980824378084e-01,0.000000000000000000e+00
1.765459245891837226e-01,0.000000000000000000e+00
2.427380152808555347e-01,0.000000000000000000e+00
1.871282484244810029e-01,0.000000000000000000e+00
1.610305671695565211e-01,0.000000000000000000e+00
1.735809728345881764e-01,0.000000000000000000e+00
1.710678402769547357e-01,0.000000000000000000e+00
1.763480795850512484e-01,0.000000000000000000e+00
2.597871271748518618e-01,0.000000000000000000e+00
2.456136521142923135e-01,0.000000000000000000e+00
2.309450175171172404e-01,0.000000000000000000e+00
2.829779550718113379e-01,0.000000000000000000e+00
1.982464491321465627e-01,0.000000000000000000e+00
1.930031323091899731e-01,0.000000000000000000e+00
1.733471964188782188e-01,0.000000000000000000e+00
1.678408058739594977e-01,0.000000000000000000e+00
1.699898698172768174e-01,0.000000000000000000e+00
1.751691391417248556e-01,0.000000000000000000e+00
2.296948671655230367e-01,0.000000000000000000e+00
2.339632372937771043e-01,0.000000000000000000e+00
1.866708409540883129e-01,0.000000000000000000e+00
2.018352483480584936e-01,0.000000000000000000e+00
3.384638108088203756e-01,0.000000000000000000e+00
1.922264841607296271e-01,0.000000000000000000e+00
1.772271657792142130e-01,0.000000000000000000e+00
1.677540736046350955e-01,0.000000000000000000e+00
1.648884364759180543e-01,0.000000000000000000e+00
1.645889344146261035e-01,0.000000000000000000e+00
1.703791165735401292e-01,0.000000000000000000e+00
1.832776130908568279e-01,0.000000000000000000e+00
1.922652376945778729e-01,0.000000000000000000e+00
2.102808140972734496e-01,0.000000000000000000e+00
2.250940095962027931e-01,0.000000000000000000e+00
4.258722185470035781e-01,0.000000000000000000e+00
1.652484352132377876e-01,0.000000000000000000e+00
1.595201403795570572e-01,0.000000000000000000e+00
1.525389443158858827e-01,0.000000000000000000e+00
1.564521187017014758e-01,0.000000000000000000e+00
1.641176354831597184e-01,0.000000000000000000e+00
1.747272383872160995e-01,0.000000000000000000e+00
1.721864218470742780e-01,0.000000000000000000e+00
1.811106335472193740e-01,0.000000000000000000e+00
1.690411717422851401e-01,0.000000000000000000e+00
3.192059055012895774e-01,0.000000000000000000e+00
1.608710742534166516e-01,0.000000000000000000e+00
1.634440162051389311e-01,0.000000000000000000e+00
1.529229899607834620e-01,0.000000000000000000e+00
1.661784886903765468e-01,0.000000000000000000e+00
1.544460916797122385e-01,0.000000000000000000e+00
1.636927016665796208e-01,0.000000000000000000e+00
1.636059204560372793e-01,0.000000000000000000e+00
1.546135515056706600e-01,0.000000000000000000e+00
1.703445403756289889e-01,0.000000000000000000e+00
3.007921409378516153e-01,0.000000000000000000e+00
1.463554908946159971e-01,0.000000000000000000e+00
1.486052110986786357e-01,0.000000000000000000e+00
1.528699789136863385e-01,0.000000000000000000e+00
1.604301225146480825e-01,0.000000000000000000e+00
1.505467521348821947e-01,0.000000000000000000e+00
1.726013932049765554e-01,0.000000000000000000e+00
1.644585087382992861e-01,0.000000000000000000e+00
1.680623687160232027e-01,0.000000000000000000e+00
1.567336150125341332e-01,0.000000000000000000e+00
3.533267151653980420e-01,0.000000000000000000e+00
2.399067094675626233e-01,0.000000000000000000e+00
1.889017208954938409e-01,0.000000000000000000e+00
2.183499932922330911e-01,0.000000000000000000e+00
3.460651630318218319e-01,0.000000000000000000e+00
3.438537305386292764e-01,0.000000000000000000e+00
3.576736900556293230e-01,0.000000000000000000e+00
3.110981461700183526e-01,0.000000000000000000e+00
3.431023339160771957e-01,0.000000000000000000e+00
2.775686530387398432e-01,0.000000000000000000e+00
3.003628728163525996e-01,0.000000000000000000e+00
3.815781720014248535e-01,0.000000000000000000e+00
3.585658740156232871e-01,0.000000000000000000e+00
2.478703117895562080e-01,0.000000000000000000e+00
1.992661596298286597e-01,0.000000000000000000e+00
1.948196990074774759e-01,0.000000000000000000e+00
2.621447334383525396e-01,0.000000000000000000e+00
2.760211734217201118e-01,0.000000000000000000e+00
2.148854728237167000e-01,0.000000000000000000e+00
2.500834910053926774e-01,0.000000000000000000e+00
2.130310663429030027e-01,0.000000000000000000e+00
3.373981238432152696e-01,0.000000000000000000e+00
3.328982334742462967e-01,0.000000000000000000e+00
3.338318219565531986e-01,0.000000000000000000e+00
2.263089323478419124e-01,0.000000000000000000e+00
2.704642152192983651e-01,0.000000000000000000e+00
3.164571164550931681e-01,0.000000000000000000e+00
2.460745819675875523e-01,0.000000000000000000e+00
2.277253654935878224e-01,0.000000000000000000e+00
3.029008832034039700e-01,0.000000000000000000e+00
2.654367067581369088e-01,0.000000000000000000e+00
2.803246500838991184e-01,0.000000000000000000e+00
2.536878881928667506e-01,0.000000000000000000e+00
3.252027899515529397e-01,0.000000000000000000e+00
3.621526736512601929e-01,0.000000000000000000e+00
3.611622346291969432e-01,0.000000000000000000e+00
3.141293002403438006e-01,0.000000000000000000e+00
3.103780249837378435e-01,0.000000000000000000e+00
2.209742043654745747e-01,0.000000000000000000e+00
3.292411915330461514e-01,0.000000000000000000e+00
3.100027451255567001e-01,0.000000000000000000e+00
3.960393208975894197e-01,0.000000000000000000e+00
3.567930605890888285e-01,0.000000000000000000e+00
3.608141756612657236e-01,0.000000000000000000e+00
2.046551114792568016e-01,0.000000000000000000e+00
3.141460189056224372e-01,0.000000000000000000e+00
2.617906060065532947e-01,0.000000000000000000e+00
2.509970317212550373e-01,0.000000000000000000e+00
2.590110856545387863e-01,0.000000000000000000e+00
2.740260217956159705e-01,0.000000000000000000e+00
3.340356989025217160e-01,0.000000000000000000e+00
1.906168958646251577e-01,0.000000000000000000e+00
2.818342308248379391e-01,0.000000000000000000e+00
1.926686507640771873e-01,0.000000000000000000e+00
2.675356326931198070e-01,0.000000000000000000e+00
2.533749037640978807e-01,0.000000000000000000e+00
3.267047718406906887e-01,0.000000000000000000e+00
