sample_set,batch,replicate,sample_id,matching_measurements,legend_treatment_label,pc1,pc2,cluster
Pavlovagyrans,2,7,C2,EEM+Raman,,3.022807,1.184285,0
Pavlovagyrans,2,7,C3,EEM+Raman,,-3.337887,3.753361,1
Pavlovagyrans,2,7,C4,EEM+Raman,,-0.900199,2.372476,1
Pavlovagyrans,2,7,C5,EEM+Raman,,-3.061664,3.432222,1
Pavlovagyrans,2,7,C6,EEM+Raman,,0.335455,1.551409,0
Pavlovagyrans,2,7,C7,EEM+Raman,,-1.682879,2.969653,1
Pavlovagyrans,2,7,C8,EEM+Raman,,1.444366,1.348875,0
Pavlovagyrans,2,7,D1,EEM+Raman,,3.705131,1.102994,0
Pavlovagyrans,2,7,D2,EEM+Raman,,-1.073048,2.631662,1
Pavlovagyrans,2,7,D3,EEM+Raman,,-1.482512,2.920885,1
Pavlovagyrans,2,7,D4,EEM+Raman,,-3.242180,3.219350,1
Pavlovagyrans,2,7,D5,EEM+Raman,,0.477199,1.295093,0
Pavlovagyrans,2,7,D6,EEM+Raman,,-3.098871,3.556125,1
Pavlovagyrans,2,7,D7,EEM+Raman,,-7.656072,6.214180,1
Pavlovagyrans,2,7,D8,EEM+Raman,,-5.200062,4.993746,1
Pavlovagyrans,2,7,E1,EEM+Raman,,3.649957,1.161114,0
Pavlovagyrans,2,7,E2,EEM+Raman,,1.827389,0.583575,0
Pavlovagyrans,2,7,E3,EEM+Raman,,-1.398035,3.186737,1
Pavlovagyrans,2,7,E4,EEM+Raman,,-0.968507,1.954473,1
Pavlovagyrans,2,7,E5,EEM+Raman,,-1.613015,3.445739,1
Pavlovagyrans,2,7,E6,EEM+Raman,,0.067357,2.078778,0
Pavlovagyrans,2,7,E7,EEM+Raman,,-2.675996,3.556843,1
Pavlovagyrans,2,7,E8,EEM+Raman,,0.668025,1.990606,0
Pavlovagyrans,2,7,F1,EEM+Raman,,3.096062,0.745830,0
Pavlovagyrans,2,7,F2,EEM+Raman,,0.398849,3.089611,1
Pavlovagyrans,2,7,F3,EEM+Raman,,-1.219631,2.929346,1
Pavlovagyrans,2,7,F4,EEM+Raman,,0.847963,1.786155,0
Pavlovagyrans,2,7,F5,EEM+Raman,,0.209261,1.663940,0
Pavlovagyrans,2,7,F6,EEM+Raman,,0.326764,1.984331,0
Pavlovagyrans,2,7,F7,EEM+Raman,,0.610004,2.375048,0
Pavlovagyrans,2,7,F8,EEM+Raman,,0.858600,2.238386,0
Pavlovagyrans,2,8,A1,EEM+Raman,,-12.505889,10.066813,1
Pavlovagyrans,2,8,A10,EEM+Raman,,-9.589307,7.424231,1
Pavlovagyrans,2,8,A11,EEM+Raman,,-7.572974,6.346485,1
Pavlovagyrans,2,8,A2,EEM+Raman,,-2.308739,3.400232,1
Pavlovagyrans,2,8,A3,EEM+Raman,,-0.676223,2.364633,1
Pavlovagyrans,2,8,A4,EEM+Raman,,-5.252242,4.991200,1
Pavlovagyrans,2,8,A5,EEM+Raman,,-2.834344,3.452889,1
Pavlovagyrans,2,8,A6,EEM+Raman,,-2.677409,3.116564,1
Pavlovagyrans,2,8,A7,EEM+Raman,,-2.887023,3.220319,1
Pavlovagyrans,2,8,A8,EEM+Raman,,-10.132389,8.345110,1
Pavlovagyrans,2,8,A9,EEM+Raman,,-13.076192,10.031228,1
Pavlovagyrans,2,8,B1,EEM+Raman,,-3.717464,4.632599,1
Pavlovagyrans,2,8,B10,EEM+Raman,,-2.793830,3.952029,1
Pavlovagyrans,2,8,B11,EEM+Raman,,1.325722,1.313225,0
Pavlovagyrans,2,8,B2,EEM+Raman,,-2.513137,4.206070,1
Pavlovagyrans,2,8,B3,EEM+Raman,,0.299088,2.271843,0
Pavlovagyrans,2,8,B4,EEM+Raman,,0.846679,1.986000,0
Pavlovagyrans,2,8,B5,EEM+Raman,,-2.575616,4.030813,1
Pavlovagyrans,2,8,B6,EEM+Raman,,1.228503,1.873194,0
Pavlovagyrans,2,8,B7,EEM+Raman,,-0.498571,2.713924,1
Pavlovagyrans,2,8,B8,EEM+Raman,,0.131971,2.224449,0
Pavlovagyrans,2,8,B9,EEM+Raman,,-4.291211,4.963789,1
Pavlovagyrans,2,8,C1,EEM+Raman,,-1.994531,3.448423,1
Pavlovagyrans,2,8,C10,EEM+Raman,,-5.837491,5.945855,1
Pavlovagyrans,2,8,C11,EEM+Raman,,-5.452451,5.792343,1
Pavlovagyrans,2,8,C2,EEM+Raman,,-3.126600,4.423592,1
Pavlovagyrans,2,8,C3,EEM+Raman,,-1.704191,3.804316,1
Pavlovagyrans,2,8,C4,EEM+Raman,,1.399643,1.912825,0
Pavlovagyrans,2,8,C5,EEM+Raman,,-0.950501,3.316426,1
Pavlovagyrans,2,8,C6,EEM+Raman,,-0.834397,3.252239,1
Pavlovagyrans,2,8,C7,EEM+Raman,,-0.831466,3.275322,1
Pavlovagyrans,2,8,C8,EEM+Raman,,-3.043769,4.342347,1
Pavlovagyrans,2,8,C9,EEM+Raman,,-1.448182,3.229904,1
Pavlovagyrans,2,8,D1,EEM+Raman,,-1.171246,3.157503,1
Pavlovagyrans,2,8,D10,EEM+Raman,,-5.571337,5.894316,1
Pavlovagyrans,2,8,D11,EEM+Raman,,-5.413336,6.071207,1
Pavlovagyrans,2,8,D2,EEM+Raman,,-0.840461,3.166918,1
Pavlovagyrans,2,8,D3,EEM+Raman,,-1.949253,3.927196,1
Pavlovagyrans,2,8,D4,EEM+Raman,,2.293393,1.282873,0
Pavlovagyrans,2,8,D5,EEM+Raman,,-0.384460,2.852102,1
Pavlovagyrans,2,8,D6,EEM+Raman,,1.143468,2.104061,0
Pavlovagyrans,2,8,D7,EEM+Raman,,-1.139774,3.334409,1
Pavlovagyrans,2,8,D8,EEM+Raman,,-3.875964,4.788826,1
Pavlovagyrans,2,8,D9,EEM+Raman,,-1.625239,3.299614,1
Pavlovagyrans,2,8,E1,EEM+Raman,,-5.429495,6.149040,1
Pavlovagyrans,2,8,E10,EEM+Raman,,-5.717564,6.004065,1
Pavlovagyrans,2,8,E11,EEM+Raman,,-2.275939,3.813622,1
Pavlovagyrans,2,8,E2,EEM+Raman,,-8.106059,7.878627,1
Pavlovagyrans,2,8,E3,EEM+Raman,,-1.435759,3.669696,1
Pavlovagyrans,2,8,E4,EEM+Raman,,-1.924868,4.058527,1
Pavlovagyrans,2,8,E5,EEM+Raman,,1.581365,1.776716,0
Pavlovagyrans,2,8,E6,EEM+Raman,,2.269352,1.517319,0
Pavlovagyrans,2,8,E7,EEM+Raman,,1.260506,2.075145,0
Pavlovagyrans,2,8,E8,EEM+Raman,,-0.860422,3.098943,1
Pavlovagyrans,2,8,E9,EEM+Raman,,-3.388287,4.891988,1
Pavlovagyrans,2,8,F1,EEM+Raman,,1.650066,1.806678,0
Pavlovagyrans,2,8,F10,EEM+Raman,,-0.565075,2.921340,1
Pavlovagyrans,2,8,F11,EEM+Raman,,-3.037570,4.433928,1
Pavlovagyrans,2,8,F2,EEM+Raman,,1.284431,1.781051,0
Pavlovagyrans,2,8,F3,EEM+Raman,,0.123902,2.723719,1
Pavlovagyrans,2,8,F4,EEM+Raman,,1.477317,1.679930,0
Pavlovagyrans,2,8,F5,EEM+Raman,,1.621193,1.676762,0
Pavlovagyrans,2,8,F6,EEM+Raman,,-1.843307,3.925104,1
Pavlovagyrans,2,8,F7,EEM+Raman,,2.172875,1.347377,0
Pavlovagyrans,2,8,F8,EEM+Raman,,-1.448900,3.582802,1
Pavlovagyrans,2,8,F9,EEM+Raman,,-3.006693,4.526157,1
Pavlovagyrans,3,1,A1,EEM+Raman,,-4.632305,4.813405,1
Pavlovagyrans,3,1,A2,EEM+Raman,,-1.961342,3.633907,1
Pavlovagyrans,3,1,A3,EEM+Raman,,-2.614999,3.595565,1
