H9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1205,1551,1053,452,361,261,268,346,431,499,520,504,443,370,293,237,199,168
260,35862,2826,1846,681,436,299,344,475,631,760,826,816,735,605,498,407,347,293
280,OVER,32828,971,423,351,235,258,352,471,587,660,677,635,549,464,389,340,287
300,OVER,OVER,1533,299,330,231,221,246,305,379,436,461,434,378,327,286,251,219
320,7249973,OVER,OVER,2019,333,231,182,161,166,165,176,177,169,147,129,109,100,100
340,310,OVER,OVER,OVER,17854,231,213,178,135,113,83,60,45,40,31,31,26,21
360,267,440,OVER,OVER,OVER,20170,331,302,225,173,109,75,53,38,32,23,21,10
380,159,93,3033,OVER,OVER,OVER,3839,318,245,180,125,84,56,45,29,21,23,15
400,313,188,108,974,OVER,OVER,OVER,728,214,164,115,85,59,46,32,25,23,31
420,246,111,61,71,169,OVER,OVER,OVER,273,118,90,57,52,35,34,26,25,21
440,173,80,71,37,55,69,OVER,OVER,OVER,223,54,46,41,30,28,19,19,21
460,263,73,21,68,41,8,552,OVER,OVER,OVER,130,48,43,31,19,20,15,14
480,222,98,28,97,32,39,51,5702,OVER,OVER,OVER,114,33,32,22,22,24,30
500,427,215,119,123,74,19,8,20,7176,OVER,OVER,OVER,91,26,41,21,28,34
