D9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2002,4819,4409,2143,1197,502,343,332,373,412,428,416,371,308,249,207,168,158
260,16371,5665,4795,2130,1172,506,389,426,490,562,594,606,547,464,374,311,258,229
280,5190503,24392,7101,3464,1886,685,402,375,420,474,518,537,490,423,355,300,257,240
300,OVER,OVER,4146,1980,1226,543,364,323,330,346,368,377,351,311,270,229,204,205
320,2013250,OVER,OVER,1433,559,385,355,290,257,233,204,192,179,155,128,114,100,125
340,362,2578709,OVER,OVER,11934,510,663,576,449,336,233,179,123,96,76,62,61,96
360,229,359,3648266,OVER,OVER,17233,1152,1108,877,643,419,271,192,131,98,74,73,128
380,409,207,1349,3022912,OVER,OVER,4119,1074,872,643,422,296,187,144,98,88,86,151
400,695,333,260,555,2904948,OVER,OVER,996,613,483,328,246,184,146,96,97,96,202
420,323,167,198,162,142,1108071,OVER,OVER,384,207,197,179,142,124,100,110,122,253
440,382,231,166,96,82,52,1280395,OVER,OVER,245,117,135,119,99,75,73,92,255
460,330,178,123,94,85,43,175,OVER,OVER,OVER,170,108,109,89,73,60,64,214
480,409,217,175,173,116,50,38,1779,OVER,OVER,OVER,157,81,79,67,51,75,179
500,613,378,294,166,146,57,50,50,1956,OVER,OVER,OVER,164,72,73,71,79,171
