A2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1016,2076,1577,663,431,251,226,292,365,424,456,441,382,315,256,212,171,138
260,32433,3566,2498,944,510,276,284,403,530,650,730,724,659,541,448,364,301,260
280,OVER,36108,2063,906,526,262,220,292,406,513,592,608,567,483,410,347,300,251
300,OVER,OVER,1711,496,405,234,187,203,266,329,386,406,385,344,296,253,221,193
320,2489186,OVER,OVER,1830,290,204,153,130,135,142,158,158,149,128,106,94,82,80
340,34,3937174,OVER,OVER,22568,215,161,116,97,80,59,50,38,26,19,15,15,21
360,-106,187,OVER,OVER,OVER,28865,189,153,129,108,85,55,38,30,23,4,4,12
380,-102,-46,1703,OVER,OVER,OVER,5545,145,130,112,84,63,46,33,15,7,7,6
400,-67,-99,-2,476,4681643,OVER,OVER,590,121,105,83,58,43,30,9,6,-1,15
420,-82,-70,-59,-29,46,1817662,OVER,OVER,313,87,82,48,30,17,2,9,15,21
440,15,-93,-41,-19,-3,18,OVER,OVER,OVER,281,42,48,25,8,-1,6,-1,17
460,-117,-113,14,-30,-5,1,241,OVER,OVER,OVER,157,30,24,9,3,4,5,22
480,-163,-85,-27,-66,-29,-4,5,2336,OVER,OVER,OVER,103,19,10,9,3,-9,14
500,-318,-90,15,-41,-36,-22,-16,-4,3130,OVER,OVER,OVER,85,9,-9,3,6,12
