H6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1269,1663,1084,458,351,254,253,325,411,478,505,492,427,353,281,234,189,162
260,50833,2914,1890,706,422,286,321,454,609,725,798,802,719,602,485,400,343,279
280,OVER,45139,1024,417,318,223,233,324,453,565,661,673,626,542,453,387,333,288
300,OVER,OVER,1497,297,309,218,198,232,300,371,426,449,421,376,325,279,244,214
320,5811380,OVER,OVER,2153,347,230,169,153,154,169,181,182,170,148,126,111,101,100
340,210,OVER,OVER,OVER,19743,241,180,139,118,99,76,66,52,40,36,30,29,29
360,43,374,OVER,OVER,OVER,22539,226,183,155,132,92,70,49,44,24,26,22,26
380,142,74,2583,OVER,OVER,OVER,4048,170,149,128,100,78,51,40,25,26,19,29
400,316,104,89,848,OVER,OVER,OVER,561,133,128,105,84,52,45,41,28,39,5
420,224,112,102,64,149,OVER,OVER,OVER,289,114,90,71,47,37,30,24,25,26
440,136,55,2,24,37,51,OVER,OVER,OVER,237,63,59,44,31,18,15,23,22
460,266,68,37,37,14,26,446,OVER,OVER,OVER,138,48,37,33,28,18,17,17
480,93,110,58,61,37,23,46,4867,OVER,OVER,OVER,113,35,25,24,21,14,25
500,326,132,123,79,52,16,12,40,6505,OVER,OVER,OVER,98,53,23,36,21,23
