E6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1343,2161,1571,678,437,248,218,259,330,375,394,384,343,281,229,188,157,146
260,16788,3935,2772,1022,566,306,295,393,519,630,690,699,622,525,433,359,307,260
280,6289946,19271,2109,972,575,282,235,295,401,495,572,594,548,482,400,345,297,257
300,OVER,OVER,1313,580,474,262,206,221,271,331,376,401,378,336,294,255,225,205
320,2460884,OVER,OVER,1088,399,259,184,160,159,165,168,170,159,147,127,108,97,96
340,299,3509255,OVER,OVER,8927,265,196,150,126,103,89,78,59,50,49,38,36,46
360,386,383,4984409,OVER,OVER,12281,226,188,155,134,108,87,66,51,46,32,37,46
380,405,234,1674,4090619,OVER,OVER,2204,168,151,134,114,88,73,63,51,36,40,61
400,655,368,189,670,3969962,OVER,OVER,373,146,138,107,88,81,59,66,52,52,80
420,650,249,154,158,167,1489131,OVER,OVER,234,115,102,80,60,67,56,50,35,70
440,385,229,148,116,70,80,OVER,OVER,OVER,195,75,61,56,47,34,45,31,63
460,496,213,189,135,66,48,255,OVER,OVER,OVER,144,60,59,49,34,39,37,55
480,503,283,214,152,119,45,48,1920,OVER,OVER,OVER,113,56,51,33,44,38,69
500,841,322,270,172,193,87,55,50,2631,OVER,OVER,OVER,126,77,63,57,50,76
