B4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1168,1901,1349,518,362,241,238,309,390,457,479,464,404,336,269,221,186,152
260,16046,3771,2517,875,484,286,296,415,552,669,739,745,661,553,457,379,321,264
280,6440901,17789,1262,512,352,232,223,311,414,524,606,619,568,496,408,352,305,262
300,OVER,OVER,922,327,342,246,201,227,282,346,393,415,384,345,290,260,222,194
320,2478247,OVER,OVER,1078,407,277,196,172,165,168,172,166,155,140,113,97,86,84
340,115,3491059,OVER,OVER,9708,290,216,164,134,118,95,74,55,39,29,29,20,24
360,72,223,5136652,OVER,OVER,13269,264,225,199,161,124,93,57,51,35,32,19,20
380,105,43,1655,4294859,OVER,OVER,2184,199,178,164,131,99,76,42,30,29,23,22
400,248,95,48,512,3934289,OVER,OVER,379,153,150,134,106,67,49,38,31,30,32
420,75,79,47,46,62,1536116,OVER,OVER,226,121,126,79,64,50,31,34,21,43
440,97,18,2,62,27,22,OVER,OVER,OVER,197,75,76,48,41,29,12,23,18
460,158,-7,66,25,8,9,231,OVER,OVER,OVER,124,44,52,39,20,19,19,24
480,60,63,-6,37,32,18,23,2055,OVER,OVER,OVER,101,30,23,15,18,8,26
500,180,101,60,26,24,7,6,41,2594,OVER,OVER,OVER,91,45,18,28,19,13
