F3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1598,2540,1996,883,545,300,258,317,394,462,486,474,421,342,277,230,196,162
260,14820,4085,2881,1071,592,308,300,392,512,622,688,689,618,510,424,352,299,253
280,6156626,16915,2349,1044,637,300,237,293,394,490,556,587,546,471,398,338,288,252
300,OVER,OVER,1436,618,519,279,217,225,274,330,377,398,377,324,284,247,220,195
320,2425172,OVER,OVER,1068,419,274,197,178,165,174,168,168,158,144,124,107,101,97
340,359,3357595,OVER,OVER,9929,290,210,170,139,113,94,75,64,56,45,37,44,51
360,319,290,4826723,OVER,OVER,12142,248,221,187,158,118,93,66,58,43,32,28,37
380,351,241,1713,3975494,OVER,OVER,2798,200,181,161,125,106,86,65,51,33,39,63
400,428,363,180,537,3662030,OVER,OVER,435,164,155,132,99,91,74,50,46,50,75
420,406,256,189,140,132,1428208,OVER,OVER,231,122,107,86,73,53,49,42,42,74
440,354,160,151,110,84,52,OVER,OVER,OVER,190,73,71,57,42,42,35,36,68
460,316,168,108,76,64,32,214,OVER,OVER,OVER,125,50,48,48,40,46,34,57
480,371,250,137,76,83,26,40,1858,OVER,OVER,OVER,103,49,39,35,29,37,47
500,454,243,291,130,152,76,39,54,2244,OVER,OVER,OVER,112,55,34,48,55,56
