C8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2028,4735,4382,2100,1227,513,324,321,371,409,419,417,379,302,248,209,168,155
260,16765,5708,4854,2160,1216,511,360,379,469,559,601,607,554,461,374,308,262,226
280,4993544,22522,7102,3507,1944,679,362,330,387,460,510,535,501,438,360,301,257,238
300,OVER,OVER,4149,2001,1284,549,317,272,290,333,366,382,363,316,272,238,204,201
320,2017494,OVER,OVER,1313,591,405,293,236,208,200,196,194,170,148,134,109,104,120
340,346,2566115,OVER,OVER,11413,474,356,286,240,201,173,144,119,89,67,63,63,93
360,414,279,3584844,OVER,OVER,16464,404,358,325,271,233,210,157,121,93,77,78,121
380,283,222,1365,2956078,OVER,OVER,3119,263,263,252,220,198,147,130,94,88,78,144
400,472,256,208,522,2868024,OVER,OVER,575,223,210,211,190,159,137,105,106,113,187
420,585,222,193,148,151,1070951,OVER,OVER,280,170,184,175,152,129,103,132,126,263
440,283,239,148,88,99,58,1259004,OVER,OVER,253,136,143,127,109,76,77,100,247
460,315,200,203,128,60,51,172,OVER,OVER,OVER,186,113,112,95,73,65,70,210
480,357,207,230,107,86,38,34,1667,OVER,OVER,OVER,154,83,79,70,57,67,180
500,410,244,252,206,150,58,47,37,1661,OVER,OVER,OVER,157,81,70,59,64,171
