F3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,17693,41523,32799,13721,6355,1831,664,368,272,205,151,106,78,54,39,28,20,26
260,87063,61091,47542,18561,8204,2150,732,410,316,251,201,159,114,68,48,32,25,36
280,OVER,187430,93067,39176,20105,5918,1864,804,499,355,257,192,139,86,58,42,30,47
300,OVER,OVER,96141,59832,40969,14140,4686,1832,1002,608,380,250,161,102,63,49,39,55
320,9461249,OVER,OVER,50761,41721,16715,6016,2453,1378,834,515,336,213,128,84,64,54,78
340,323,OVER,OVER,OVER,47383,10045,4966,2669,1716,1146,757,512,319,202,137,89,76,96
360,75,474,OVER,OVER,OVER,37294,3942,2751,2049,1460,1009,689,438,278,176,111,99,129
380,81,50,4232,OVER,OVER,OVER,7802,1528,1297,1004,732,516,337,208,134,88,82,137
400,0,90,84,1492,OVER,OVER,OVER,1427,666,559,424,312,225,144,108,61,73,165
420,167,55,96,31,217,OVER,OVER,OVER,584,287,263,208,162,112,86,67,64,228
440,90,20,18,15,-6,85,OVER,OVER,OVER,439,155,171,135,98,67,52,70,246
460,47,73,82,29,0,15,888,OVER,OVER,OVER,272,127,122,94,66,54,59,224
480,-32,145,-8,9,52,19,43,8631,OVER,OVER,OVER,219,78,75,66,48,55,168
500,170,47,-11,31,12,22,20,15,12168,OVER,OVER,OVER,156,54,63,43,56,159
