G10,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1151,1904,1296,534,350,240,240,312,387,452,469,463,399,335,271,222,183,154
260,12373,3551,2452,835,474,283,303,412,549,664,732,723,646,539,443,371,313,262
280,5604688,12429,1196,488,347,227,230,301,420,520,599,615,569,495,406,353,299,259
300,OVER,OVER,676,308,342,230,197,221,278,345,390,410,381,343,296,252,223,198
320,2380929,OVER,OVER,885,373,243,184,148,156,159,170,168,151,140,113,99,86,88
340,145,3343074,OVER,OVER,6555,252,195,158,127,91,79,63,54,43,27,29,30,33
360,149,277,5028433,OVER,OVER,8502,248,220,179,148,105,81,52,35,29,28,28,21
380,187,114,1653,4110035,OVER,OVER,1802,197,169,138,117,87,60,44,31,24,23,15
400,415,68,88,443,3956482,OVER,OVER,375,162,131,92,83,62,48,25,36,32,28
420,231,202,139,74,95,1531870,OVER,OVER,182,94,83,72,57,36,39,32,23,29
440,177,44,46,52,33,26,OVER,OVER,OVER,158,55,53,40,30,28,22,17,17
460,131,30,100,36,33,13,201,OVER,OVER,OVER,108,39,39,28,17,7,21,12
480,304,93,82,58,46,34,40,2166,OVER,OVER,OVER,85,30,24,17,7,18,26
500,-5,155,156,109,73,22,17,18,2414,OVER,OVER,OVER,77,32,26,34,28,14
