D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1611,2673,2193,1064,676,341,289,338,414,473,490,479,419,350,289,236,201,167
260,15250,4343,3240,1376,793,381,328,409,526,620,687,688,611,516,423,351,295,253
280,6310989,17392,2971,1457,889,398,269,309,403,497,555,578,537,467,396,332,287,257
300,OVER,OVER,1906,1025,737,372,247,240,288,346,380,401,379,336,293,252,225,203
320,2376494,OVER,OVER,1309,546,322,224,187,182,177,176,178,167,147,130,116,105,107
340,474,3460728,OVER,OVER,9376,311,233,187,164,130,100,86,74,63,51,42,39,48
360,401,393,5020640,OVER,OVER,12715,268,230,205,170,132,96,80,58,52,42,39,48
380,385,232,1752,4222907,OVER,OVER,2437,217,185,175,143,114,88,59,45,56,47,59
400,698,229,304,669,3964235,OVER,OVER,469,167,166,140,116,93,66,83,56,55,71
420,584,323,199,167,164,1479921,OVER,OVER,231,141,129,105,90,69,65,53,65,85
440,408,241,126,103,108,73,OVER,OVER,OVER,201,85,78,69,55,52,36,41,77
460,536,326,192,105,104,48,247,OVER,OVER,OVER,138,70,59,55,46,42,45,59
480,434,320,167,132,102,66,60,2333,OVER,OVER,OVER,113,60,50,44,43,45,62
500,929,378,251,184,156,90,65,60,2195,OVER,OVER,OVER,133,81,48,60,55,81
