D6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1725,2563,1872,818,547,294,259,303,375,428,444,426,389,314,253,210,174,148
260,30532,3732,2603,1006,595,334,324,425,552,661,717,722,643,543,442,364,302,265
280,5767288,28720,2910,1257,727,348,268,332,442,536,609,632,583,502,415,365,309,269
300,OVER,OVER,2484,823,616,332,270,280,327,389,432,445,420,362,316,272,236,213
320,1652880,OVER,OVER,1785,454,325,270,239,223,221,210,203,182,151,130,111,109,105
340,177,2845869,OVER,OVER,14374,332,286,245,211,175,140,112,79,67,47,37,41,42
360,233,330,4530036,OVER,OVER,16816,304,263,261,215,168,128,101,68,50,44,30,42
380,228,175,1775,3951154,OVER,OVER,3065,237,242,221,181,151,113,70,61,54,42,66
400,356,211,180,618,4126228,OVER,OVER,638,224,220,190,157,126,100,78,46,40,70
420,384,151,94,125,166,1549960,OVER,OVER,298,175,168,135,121,78,65,55,51,84
440,193,133,120,61,64,54,OVER,OVER,OVER,247,107,104,85,67,51,48,45,80
460,280,159,144,85,63,49,258,OVER,OVER,OVER,149,83,68,60,38,28,40,71
480,288,213,143,120,72,38,42,2262,OVER,OVER,OVER,117,60,54,38,39,31,54
500,681,255,203,142,88,46,52,40,3069,OVER,OVER,OVER,123,64,51,38,50,72
