E11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2141,4967,4575,2202,1297,534,346,335,377,425,447,441,396,331,273,224,189,165
260,15427,5730,4919,2186,1258,530,359,390,468,561,615,629,579,486,396,329,272,252
280,5770977,21165,7286,3578,1963,701,355,316,383,447,499,529,494,438,363,308,267,263
300,OVER,OVER,4061,2028,1251,519,298,250,277,316,349,368,352,321,272,238,209,210
320,2204572,OVER,OVER,1224,543,360,257,204,185,175,174,164,162,135,123,108,108,128
340,415,2969292,OVER,OVER,10042,412,304,239,177,148,117,93,79,62,48,51,56,92
360,371,358,4221028,OVER,OVER,14926,331,266,229,185,150,120,86,67,56,48,51,114
380,458,205,1546,3522228,OVER,OVER,2372,203,182,169,138,118,101,77,64,56,68,149
400,798,327,278,571,3349427,OVER,OVER,414,179,153,142,122,87,91,76,56,78,181
420,669,332,206,200,172,1200877,OVER,OVER,250,128,115,96,82,72,69,61,76,246
440,363,208,179,128,109,60,OVER,OVER,OVER,202,84,86,72,65,52,51,67,281
460,391,265,181,150,90,40,197,OVER,OVER,OVER,149,80,68,57,46,54,66,245
480,518,309,211,150,129,58,41,1546,OVER,OVER,OVER,118,61,54,49,55,58,207
500,743,338,310,264,176,70,54,57,2144,OVER,OVER,OVER,131,68,62,51,77,201
