F10,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1905,4260,3896,1878,1111,495,327,332,387,433,448,450,404,322,265,218,184,164
260,13737,5324,4378,1916,1093,471,348,390,478,569,624,630,580,485,395,331,266,238
280,4674889,18390,5937,2881,1635,592,336,316,381,456,520,539,509,432,371,309,268,238
300,OVER,OVER,3250,1623,1062,456,282,242,272,318,350,368,351,309,265,229,204,193
320,2019063,OVER,OVER,1045,455,328,235,190,174,168,162,163,149,132,110,98,97,107
340,394,2771105,OVER,OVER,8110,375,299,236,188,141,108,94,77,53,42,36,42,67
360,324,290,3926458,OVER,OVER,12487,348,302,252,200,150,119,87,57,47,38,36,72
380,319,128,1475,3357865,OVER,OVER,2292,231,209,173,140,110,80,62,51,49,42,95
400,388,235,138,462,3262533,OVER,OVER,370,165,153,132,116,93,65,56,52,62,134
420,423,165,145,110,97,1180533,OVER,OVER,194,108,110,94,80,68,54,49,60,164
440,143,141,107,85,41,37,OVER,OVER,OVER,163,76,75,63,54,36,37,62,193
460,217,158,98,87,79,37,185,OVER,OVER,OVER,124,68,62,51,42,28,45,170
480,315,139,96,91,67,37,38,1475,OVER,OVER,OVER,103,54,42,38,28,37,109
500,501,285,157,134,105,38,30,26,1907,OVER,OVER,OVER,98,46,37,39,43,125
