C10,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1974,4746,4385,2139,1253,528,337,334,384,428,452,439,396,329,268,216,185,163
260,15349,5717,4789,2128,1209,517,369,388,486,570,617,630,570,482,401,329,273,246
280,4840888,22257,6873,3383,1845,667,359,328,387,453,516,543,496,436,367,311,265,247
300,OVER,OVER,3951,1885,1183,503,287,250,282,314,353,371,352,311,267,238,210,205
320,1945397,OVER,OVER,1305,512,343,253,202,185,174,173,164,156,133,116,112,102,116
340,331,2627477,OVER,OVER,12096,397,317,261,205,155,124,100,81,59,53,43,46,74
360,258,294,3825881,OVER,OVER,16758,390,330,278,224,163,133,94,73,55,46,54,100
380,374,188,1459,3247101,OVER,OVER,3142,262,237,198,155,121,95,73,59,43,53,120
400,427,354,214,517,3149028,OVER,OVER,580,187,163,142,119,103,87,68,72,77,168
420,356,247,128,164,177,1164115,OVER,OVER,265,125,119,114,92,85,65,61,65,198
440,282,198,140,118,61,49,OVER,OVER,OVER,220,83,86,77,63,49,52,66,224
460,351,230,135,108,93,48,178,OVER,OVER,OVER,149,78,72,60,46,46,57,208
480,478,318,215,155,120,41,49,1465,OVER,OVER,OVER,136,65,56,59,47,58,171
500,593,400,235,192,139,77,51,43,2367,OVER,OVER,OVER,118,64,67,57,67,175
