B3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1423,2688,2070,916,557,307,267,333,420,488,519,505,445,365,295,243,205,179
260,20031,4160,2972,1116,620,325,311,418,551,664,730,725,659,545,455,375,313,268
280,6354128,22300,2377,1086,666,304,239,300,412,522,584,614,565,489,418,349,308,263
300,OVER,OVER,1646,657,509,285,209,228,279,340,388,409,382,350,299,261,231,207
320,2323240,OVER,OVER,1356,428,275,198,172,166,167,171,169,160,140,125,110,99,105
340,396,3163516,OVER,OVER,12943,280,206,163,141,110,93,80,64,55,43,42,41,49
360,285,350,4545816,OVER,OVER,19668,239,199,171,149,117,92,67,55,46,39,35,46
380,325,185,1632,3771416,OVER,OVER,3083,181,172,143,120,102,75,57,51,40,44,56
400,633,287,259,521,3512074,OVER,OVER,507,143,142,117,107,85,73,54,54,48,60
420,551,267,185,151,125,1378738,OVER,OVER,261,118,104,87,74,63,50,46,45,73
440,366,222,187,109,91,47,OVER,OVER,OVER,232,74,68,62,47,39,36,35,74
460,467,281,131,98,87,34,231,OVER,OVER,OVER,148,60,62,40,41,40,48,61
480,404,206,167,144,76,50,51,2273,OVER,OVER,OVER,117,58,40,38,40,46,59
500,541,244,156,154,156,63,47,42,2364,OVER,OVER,OVER,106,53,44,46,53,87
