E4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1502,2465,1854,790,496,277,254,313,385,445,479,469,409,342,281,226,198,154
260,13959,4055,2845,1047,580,312,287,389,512,619,683,688,615,521,427,356,296,256
280,6208418,15644,2092,927,583,289,238,298,393,499,569,587,547,462,398,344,293,257
300,OVER,OVER,1248,584,466,283,210,223,271,330,379,396,376,340,283,255,219,198
320,2500418,OVER,OVER,1017,409,267,201,174,168,168,169,165,156,142,128,113,99,95
340,522,3522428,OVER,OVER,8491,276,200,163,143,124,94,79,70,51,49,45,43,49
360,399,409,5123600,OVER,OVER,13047,247,204,182,147,117,87,70,60,45,42,35,39
380,565,268,1747,4223091,OVER,OVER,1998,183,166,148,129,100,79,57,48,48,42,62
400,743,221,196,621,4085234,OVER,OVER,397,153,150,121,107,76,77,69,57,64,64
420,627,313,245,164,170,1518690,OVER,OVER,232,120,109,89,76,68,59,49,53,77
440,511,294,172,143,117,66,OVER,OVER,OVER,188,71,70,62,49,47,38,40,69
460,527,234,173,133,81,62,246,OVER,OVER,OVER,125,54,47,49,43,47,35,56
480,543,319,163,140,135,42,51,2051,OVER,OVER,OVER,128,60,50,48,43,48,67
500,760,373,278,142,176,80,41,56,2483,OVER,OVER,OVER,129,60,62,46,66,97
