C5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1366,2534,1947,850,545,293,262,318,398,458,482,464,415,339,279,229,190,164
260,16593,4153,2918,1102,592,312,305,413,545,655,729,734,651,541,443,376,314,266
280,6021866,19155,2370,1063,644,301,243,309,411,515,584,602,565,491,413,348,308,266
300,OVER,OVER,1437,580,494,263,210,224,277,339,385,407,386,342,300,254,227,207
320,2345573,OVER,OVER,1228,377,246,179,160,154,163,168,174,161,139,122,113,103,100
340,366,3243203,OVER,OVER,10702,252,181,149,125,100,84,75,62,44,46,37,37,45
360,350,381,4749190,OVER,OVER,15495,220,183,160,128,103,82,64,48,45,33,41,48
380,434,180,1735,3981463,OVER,OVER,2713,163,149,130,107,86,75,57,46,41,37,57
400,503,314,225,570,3913327,OVER,OVER,497,139,133,117,107,73,78,56,41,49,61
420,506,242,252,178,148,1491129,OVER,OVER,260,111,95,84,75,61,45,46,44,84
440,289,228,151,100,87,59,OVER,OVER,OVER,218,70,68,54,46,35,37,37,68
460,409,195,131,111,76,49,227,OVER,OVER,OVER,142,54,47,44,28,41,30,59
480,433,269,208,155,114,57,51,1988,OVER,OVER,OVER,118,47,40,42,44,38,58
500,626,215,244,191,150,65,53,56,2336,OVER,OVER,OVER,131,50,43,52,41,73
