G2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1225,1921,1303,532,361,243,237,298,381,435,460,449,391,321,260,212,177,143
260,12677,3648,2444,833,467,287,290,401,534,649,715,708,635,527,428,357,298,246
280,6076942,12452,1221,516,351,229,219,302,407,512,576,600,550,477,396,342,298,256
300,OVER,OVER,759,373,353,248,205,231,288,340,392,406,381,331,289,256,220,189
320,2758181,OVER,OVER,885,448,285,220,186,180,175,179,171,159,136,118,102,92,89
340,198,3670781,OVER,OVER,6174,317,257,198,158,125,96,83,58,40,32,29,27,28
360,163,245,OVER,OVER,OVER,8611,325,275,228,176,137,101,74,51,35,26,16,18
380,78,54,1907,OVER,OVER,OVER,1484,236,224,183,143,108,80,56,35,27,20,18
400,147,82,138,517,4454415,OVER,OVER,353,184,168,135,111,81,56,40,33,23,39
420,75,129,74,46,130,1694247,OVER,OVER,204,129,117,86,62,59,38,41,28,27
440,89,19,32,70,17,56,OVER,OVER,OVER,161,76,69,63,43,25,20,19,27
460,196,83,44,84,18,11,244,OVER,OVER,OVER,113,51,53,38,30,27,32,7
480,114,98,83,72,27,26,31,2178,OVER,OVER,OVER,86,42,32,33,22,19,23
500,340,165,128,82,80,31,16,17,2606,OVER,OVER,OVER,88,27,27,37,37,39
