B11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2157,5614,5281,2544,1450,587,344,334,382,429,443,445,394,326,263,216,185,169
260,18021,6336,5574,2523,1412,570,373,392,481,559,613,627,567,482,394,326,267,250
280,4753033,28823,8675,4285,2311,791,377,317,377,446,507,527,496,429,361,307,269,248
300,OVER,OVER,5006,2391,1432,584,299,253,270,312,348,366,345,308,266,234,202,208
320,1813739,OVER,OVER,1768,525,365,250,195,182,167,167,166,152,138,118,103,93,118
340,331,2526992,OVER,OVER,16171,421,322,226,181,135,106,84,74,60,52,44,43,75
360,360,287,3606950,OVER,OVER,23547,349,274,219,181,136,102,83,65,50,44,45,106
380,399,162,1428,3064379,OVER,OVER,4764,190,160,156,131,104,81,69,43,44,48,133
400,500,324,217,456,3010878,OVER,OVER,727,144,128,115,106,84,73,63,49,54,175
420,479,203,186,160,121,1105428,OVER,OVER,309,111,99,100,78,68,52,44,59,217
440,416,205,179,110,101,49,1282680,OVER,OVER,290,75,80,66,59,43,34,55,266
460,482,167,173,107,81,48,186,OVER,OVER,OVER,170,66,62,55,39,42,55,254
480,272,198,182,119,107,46,30,1415,OVER,OVER,OVER,139,50,54,39,39,51,193
500,455,356,213,110,130,63,35,41,1947,OVER,OVER,OVER,142,49,65,50,59,191
