B1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1728,3912,3520,1702,1000,459,321,328,389,425,455,447,398,333,264,216,187,156
260,22947,5055,4220,1823,1015,458,349,403,499,589,640,656,586,493,402,333,272,241
280,OVER,28869,5802,2845,1593,586,329,324,394,465,535,558,526,456,376,316,267,251
300,OVER,OVER,3500,1622,1062,478,283,253,284,325,361,383,367,319,287,238,214,203
320,2450511,OVER,OVER,1451,513,364,261,212,192,179,180,181,161,140,129,107,102,116
340,416,3496065,OVER,OVER,13745,434,339,255,201,158,128,102,85,70,60,48,48,76
360,319,303,4925105,OVER,OVER,19430,389,313,267,215,171,133,97,80,56,57,51,89
380,396,199,1597,3996485,OVER,OVER,3415,229,204,185,150,138,107,84,67,63,48,107
400,693,364,215,599,3708598,OVER,OVER,478,182,174,145,126,123,91,82,84,74,133
420,542,231,209,144,165,1421782,OVER,OVER,266,131,130,125,111,90,79,90,97,170
440,542,218,192,136,96,53,OVER,OVER,OVER,241,96,102,92,84,64,69,77,176
460,462,223,132,55,101,55,238,OVER,OVER,OVER,175,84,88,69,56,47,59,136
480,548,248,194,136,98,60,50,1876,OVER,OVER,OVER,150,66,60,49,43,55,134
500,732,414,266,199,163,69,44,52,2324,OVER,OVER,OVER,142,76,67,59,78,159
