C7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,21114,46205,35326,14002,6163,1593,516,263,194,158,118,98,71,55,43,33,30,41
260,80196,74324,55600,21364,8920,2170,647,316,225,181,144,119,88,60,43,33,30,55
280,OVER,193418,105424,44203,22135,6408,1906,750,447,303,217,158,119,80,58,42,40,68
300,OVER,OVER,114008,72009,48849,17240,5638,2138,1139,675,423,282,182,120,85,62,56,82
320,OVER,OVER,OVER,62231,51015,20644,7615,3075,1663,1006,621,403,258,165,116,88,72,110
340,988,OVER,OVER,OVER,47569,12755,6228,3286,2086,1373,889,594,386,250,165,118,106,142
360,367,2031,OVER,OVER,OVER,39677,4897,3367,2476,1760,1196,805,520,327,214,152,123,201
380,554,286,15342,OVER,OVER,OVER,8585,1986,1659,1254,902,630,414,260,177,133,113,213
400,646,223,291,3735,OVER,OVER,OVER,1934,913,770,572,424,306,221,145,126,112,263
420,625,282,254,180,509,OVER,OVER,OVER,724,423,370,292,221,165,131,102,120,348
440,493,223,203,135,114,186,OVER,OVER,OVER,567,234,236,172,129,107,91,111,374
460,495,307,215,145,109,65,1531,OVER,OVER,OVER,354,168,168,128,98,87,105,312
480,659,346,222,176,177,81,76,14111,OVER,OVER,OVER,276,135,125,110,94,102,281
500,784,434,318,152,180,86,65,77,17820,OVER,OVER,OVER,234,115,114,106,127,276
