F5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,11542,23599,17105,6590,2928,787,298,191,148,119,100,82,64,53,46,34,33,51
260,84227,65726,49195,18435,7457,1807,558,285,212,172,139,114,87,62,49,39,36,53
280,OVER,179796,93333,37787,19145,5602,1725,691,417,286,202,153,114,79,62,47,43,61
300,OVER,OVER,104804,66683,46364,16598,5455,2075,1097,649,407,275,180,122,89,65,58,80
320,OVER,OVER,OVER,61547,49664,20134,7319,3038,1644,991,612,400,262,177,124,94,80,113
340,1036,OVER,OVER,OVER,49779,12591,6224,3320,2094,1368,899,602,398,258,173,132,116,138
360,641,1702,OVER,OVER,OVER,36436,4982,3435,2507,1784,1196,818,517,334,223,168,129,166
380,952,491,14707,OVER,OVER,OVER,8395,2040,1711,1288,920,649,421,282,202,152,135,193
400,981,632,516,4459,OVER,OVER,OVER,1959,954,805,611,456,336,245,187,148,148,237
420,1027,603,346,292,607,OVER,OVER,OVER,870,467,403,326,246,190,158,128,138,276
440,828,419,326,246,176,208,OVER,OVER,OVER,553,248,250,203,154,122,112,118,289
460,909,448,301,226,200,98,1515,OVER,OVER,OVER,334,177,177,141,116,99,117,259
480,968,578,369,251,164,111,104,10967,OVER,OVER,OVER,307,133,142,128,103,109,233
500,1273,704,463,322,308,153,95,108,14940,OVER,OVER,OVER,252,125,137,129,147,240
