C7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,128209,147587,86657,32445,13705,5198,2804,1968,1494,1206,947,719,507,349,257,195,151,179
260,183046,216606,135987,51398,20970,7190,3436,2314,1772,1478,1177,966,703,475,346,248,195,252
280,OVER,382620,225274,98824,52476,21314,9649,5205,3219,2337,1668,1270,901,617,440,326,263,316
300,OVER,OVER,214338,151275,110991,53241,25405,13190,7510,4920,3177,2240,1447,961,676,487,393,429
320,OVER,OVER,OVER,102210,90789,50964,27298,15529,9353,6296,4143,2940,1900,1261,875,618,484,528
340,5598,OVER,OVER,OVER,41418,31126,22303,15871,11205,8196,5648,4145,2708,1756,1209,852,640,667
360,212,2428,OVER,OVER,OVER,19578,17144,14979,12001,9417,6730,5025,3272,2101,1436,987,744,825
380,187,127,1776,OVER,OVER,OVER,8738,7931,7106,6011,4474,3341,2207,1426,976,666,540,756
400,304,148,122,1550,OVER,OVER,OVER,7810,3453,3180,2398,1889,1288,902,637,461,421,755
420,228,93,77,77,1389,OVER,OVER,OVER,3998,1470,1420,1094,835,615,472,366,365,941
440,182,71,48,38,47,895,OVER,OVER,OVER,3920,709,848,609,434,356,292,320,899
460,140,78,52,35,48,73,1512,OVER,OVER,OVER,1999,543,597,430,312,267,294,766
480,180,101,61,51,80,102,182,2872,OVER,OVER,OVER,1304,353,355,366,269,276,636
500,227,113,68,59,56,48,66,139,2332,OVER,OVER,OVER,817,217,280,300,300,554
