A7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1661,4520,4137,2055,1236,557,374,390,451,511,524,524,464,380,308,252,210,184
260,34936,5274,4557,2062,1195,541,405,463,583,684,741,747,680,572,465,383,315,280
280,OVER,36255,6931,3406,1869,671,369,360,439,530,588,625,590,508,430,359,308,274
300,OVER,OVER,4395,1938,1231,521,300,270,308,355,401,426,396,364,307,269,233,225
320,1927931,OVER,OVER,1875,526,355,252,206,185,181,182,183,167,149,125,110,103,123
340,211,3089836,OVER,OVER,14894,437,321,239,187,144,114,99,81,62,49,51,38,77
360,186,285,4996713,OVER,OVER,17974,373,291,250,194,154,123,93,65,47,36,34,99
380,251,215,1601,4144100,OVER,OVER,3310,205,185,162,140,115,90,64,61,41,47,104
400,482,273,135,556,4000774,OVER,OVER,626,152,137,117,115,87,85,53,56,56,140
420,301,206,116,113,126,1629896,OVER,OVER,273,116,110,99,91,54,56,59,66,189
440,338,141,94,65,78,49,OVER,OVER,OVER,209,76,83,73,62,47,47,58,191
460,241,131,105,85,56,42,222,OVER,OVER,OVER,132,72,59,53,37,43,47,189
480,403,186,100,108,114,26,52,2431,OVER,OVER,OVER,110,51,51,36,29,52,153
500,496,329,146,130,99,56,25,46,2953,OVER,OVER,OVER,116,50,42,40,45,169
