A8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1008,1990,1602,675,451,256,248,309,389,460,482,469,418,340,270,218,181,151
260,36848,3538,2532,915,513,300,303,421,564,691,757,768,681,572,467,385,321,270
280,OVER,41067,1965,877,532,272,234,313,425,539,620,642,595,510,435,369,317,276
300,OVER,OVER,1881,491,414,246,194,222,279,349,406,426,402,352,316,263,233,201
320,1877658,OVER,OVER,2194,305,222,162,139,139,157,160,165,150,136,116,100,88,83
340,56,3049265,OVER,OVER,20301,216,152,126,104,89,71,55,43,36,21,17,12,10
360,-32,151,4624243,OVER,OVER,23883,195,162,142,112,92,62,50,34,21,14,6,23
380,33,-37,1700,3882098,OVER,OVER,4309,139,138,116,93,73,48,33,26,9,7,7
400,-68,-2,-71,418,3893293,OVER,OVER,579,123,108,89,72,43,22,14,7,22,10
420,-162,-102,-19,-7,56,1565758,OVER,OVER,250,98,81,54,43,24,25,16,12,23
440,-95,-47,-34,-1,-5,12,OVER,OVER,OVER,220,54,49,32,17,8,8,10,37
460,35,-44,6,7,-20,0,216,OVER,OVER,OVER,123,37,32,12,10,5,4,24
480,18,-91,-35,-19,-33,-12,13,2225,OVER,OVER,OVER,76,26,20,6,11,2,18
500,-33,13,-2,-17,-17,-14,-4,-8,2942,OVER,OVER,OVER,74,10,1,4,10,33
