C9,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2072,4970,4548,2179,1259,507,324,322,371,405,422,418,377,303,253,205,173,152
260,17683,5769,4975,2205,1216,506,350,387,468,534,592,598,544,459,379,307,258,236
280,5467856,26033,7329,3638,1972,691,371,332,383,453,496,528,486,425,353,303,252,245
300,OVER,OVER,4271,2066,1271,525,305,267,285,324,354,376,355,316,266,232,205,200
320,2052732,OVER,OVER,1459,559,364,261,215,198,185,183,184,169,149,122,107,100,126
340,253,2704538,OVER,OVER,12002,402,345,262,228,183,146,128,104,84,68,57,54,99
360,271,311,3758579,OVER,OVER,16438,416,373,320,272,212,176,135,106,75,58,65,129
380,266,182,1503,3180554,OVER,OVER,3093,307,274,244,206,170,137,107,79,69,71,134
400,712,284,177,492,2991015,OVER,OVER,578,211,213,192,168,137,115,91,81,88,188
420,479,290,172,158,125,1117150,OVER,OVER,278,160,155,148,118,100,89,106,102,245
440,448,236,172,80,84,59,OVER,OVER,OVER,242,116,125,107,84,63,68,93,254
460,169,215,117,108,89,45,184,OVER,OVER,OVER,180,103,100,81,72,56,72,224
480,294,342,200,128,112,64,43,1386,OVER,OVER,OVER,152,85,68,58,47,66,199
500,657,333,203,186,112,60,50,41,1758,OVER,OVER,OVER,141,68,71,48,72,169
