B2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1784,3927,3483,1669,988,442,309,329,375,423,435,421,384,312,250,201,171,161
260,15363,5195,4283,1858,1016,450,347,392,489,568,617,622,572,467,386,321,270,236
280,5641071,19834,5621,2790,1537,572,331,321,385,463,512,536,504,432,365,307,262,240
300,OVER,OVER,3336,1622,1066,476,301,270,290,326,356,375,353,312,267,232,208,190
320,2241830,OVER,OVER,1112,573,395,285,231,202,194,183,176,168,142,118,107,103,114
340,382,3027828,OVER,OVER,8520,459,391,299,238,182,145,112,92,69,58,50,52,76
360,313,450,4307715,OVER,OVER,11652,505,444,357,264,202,155,117,81,66,52,49,88
380,296,261,1543,3518326,OVER,OVER,2432,390,334,262,202,160,109,79,67,63,65,94
400,773,343,259,558,3319799,OVER,OVER,590,279,241,186,147,121,102,91,83,83,139
420,523,271,164,141,146,1289776,OVER,OVER,257,161,141,120,107,95,61,95,98,180
440,342,245,174,104,101,75,OVER,OVER,OVER,204,89,102,92,70,68,52,73,158
460,435,273,117,138,116,52,197,OVER,OVER,OVER,157,85,83,60,52,54,60,133
480,556,284,236,128,127,69,46,2005,OVER,OVER,OVER,120,66,60,44,54,48,123
500,819,390,255,258,154,89,56,56,2128,OVER,OVER,OVER,136,66,61,55,63,121
