B1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1093,1574,1061,423,334,226,229,299,380,442,464,447,390,321,258,211,169,145
260,31729,2896,1880,637,407,273,290,415,566,675,741,738,661,540,440,361,305,256
280,OVER,29791,1068,438,323,222,222,310,421,538,618,636,588,500,421,354,305,253
300,OVER,OVER,1376,297,328,239,208,229,290,358,412,428,406,354,302,260,230,198
320,2666199,OVER,OVER,1805,354,254,190,163,162,170,170,172,153,132,115,91,84,78
340,-7,5032217,OVER,OVER,15081,250,192,154,131,108,80,59,40,30,24,13,10,4
360,-133,172,OVER,OVER,OVER,18101,247,206,182,150,116,84,51,30,13,19,3,1
380,-36,-109,1805,OVER,OVER,OVER,3630,186,177,153,127,89,67,38,22,1,10,-7
400,-175,-153,-139,569,OVER,OVER,OVER,626,145,145,116,86,62,37,13,16,10,-1
420,-237,-81,-88,-84,44,OVER,OVER,OVER,256,110,82,76,46,27,14,10,0,-14
440,-236,-101,-61,-30,-40,8,OVER,OVER,OVER,223,65,60,37,27,5,2,-3,-5
460,-208,-79,-82,-68,-33,-16,278,OVER,OVER,OVER,118,42,38,16,4,3,-5,-2
480,-158,-135,-58,-55,-49,3,8,3045,OVER,OVER,OVER,102,21,7,7,-3,-10,-15
500,84,-63,-78,-62,-37,-45,-26,-16,4321,OVER,OVER,OVER,70,9,-2,3,-4,-21
