E1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1702,3813,3285,1542,905,416,301,322,366,416,434,435,387,319,255,206,173,159
260,14771,5116,4117,1717,926,421,318,379,478,560,615,629,565,471,390,316,266,231
280,5817531,20109,5136,2439,1391,513,296,302,368,450,503,537,500,429,365,308,262,240
300,OVER,OVER,2896,1403,943,426,258,244,272,306,348,367,352,309,265,233,208,190
320,2231721,OVER,OVER,1106,499,331,239,187,177,167,172,169,148,140,114,100,94,105
340,310,2998605,OVER,OVER,10649,389,300,226,179,141,110,95,72,61,48,45,42,62
360,332,275,4319477,OVER,OVER,14561,333,272,232,188,149,117,90,73,49,42,46,72
380,212,238,1384,3539361,OVER,OVER,2664,198,183,171,141,116,103,77,52,43,56,81
400,560,191,202,464,3275617,OVER,OVER,449,158,154,133,120,104,83,63,57,54,124
420,297,208,161,107,92,1213767,OVER,OVER,217,124,118,100,97,78,62,57,61,139
440,295,183,137,87,90,49,OVER,OVER,OVER,188,84,89,77,62,60,51,55,134
460,348,188,123,77,66,39,187,OVER,OVER,OVER,129,74,70,61,44,46,46,121
480,448,203,195,116,64,44,54,1861,OVER,OVER,OVER,110,62,50,36,42,31,100
500,803,265,228,144,98,46,39,39,2065,OVER,OVER,OVER,101,43,59,38,50,86
