G7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2104,3494,2847,1331,814,382,276,311,375,416,432,423,373,301,245,195,155,136
260,35836,4468,3513,1523,880,407,323,388,497,578,639,645,577,481,388,318,262,230
280,OVER,39460,5371,2541,1421,525,311,315,401,487,542,571,523,452,378,322,270,237
300,OVER,OVER,3841,1543,971,450,280,255,301,350,395,407,387,338,287,249,219,194
320,2097971,OVER,OVER,2305,459,315,250,206,203,192,179,178,157,132,114,103,86,89
340,44,3345833,OVER,OVER,20146,323,262,220,185,151,119,91,62,43,28,22,9,26
360,-22,103,5334990,OVER,OVER,24482,315,278,256,208,167,120,76,50,37,14,9,26
380,-98,-10,1426,4538375,OVER,OVER,4807,224,224,205,169,119,90,53,36,24,19,33
400,25,-41,-25,417,4330078,OVER,OVER,869,177,179,157,121,93,55,28,27,30,66
420,-199,-129,-61,-21,14,1624991,OVER,OVER,372,136,123,103,75,48,21,19,22,67
440,-144,-90,-60,-27,-22,-1,OVER,OVER,OVER,301,88,90,64,43,30,9,15,70
460,-168,-42,-45,-28,-39,5,202,OVER,OVER,OVER,166,52,51,27,13,7,13,75
480,-145,-127,-53,-52,-52,-9,4,2085,OVER,OVER,OVER,127,37,25,19,7,6,61
500,-71,-54,-83,-43,-46,-12,-11,6,2455,OVER,OVER,OVER,106,13,13,5,3,50
