H7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1975,3388,2889,1316,797,390,296,327,398,439,468,454,399,326,263,206,169,138
260,35742,4351,3446,1497,833,401,331,404,526,625,684,695,621,516,422,342,281,246
280,OVER,33901,5158,2499,1369,516,309,319,415,510,575,594,562,484,403,340,290,252
300,OVER,OVER,3548,1461,927,405,259,242,296,355,400,425,396,350,302,263,222,200
320,3390726,OVER,OVER,1707,373,262,201,166,172,171,171,170,154,138,117,95,87,86
340,-22,5767180,OVER,OVER,12810,271,214,171,143,121,93,73,48,37,22,16,13,24
360,-178,207,OVER,OVER,OVER,16216,259,222,198,167,129,98,69,38,28,18,19,27
380,-71,-30,2104,OVER,OVER,OVER,3119,176,175,150,128,99,63,42,29,22,6,41
400,-249,-104,-40,580,OVER,OVER,OVER,617,146,131,124,91,73,43,28,21,4,43
420,-165,-85,-70,-34,43,OVER,OVER,OVER,249,107,90,78,52,34,15,25,9,73
440,-81,-55,-67,-60,-47,21,OVER,OVER,OVER,223,61,72,50,28,19,9,15,83
460,-94,-88,-67,-49,-10,-16,262,OVER,OVER,OVER,125,57,37,23,21,8,5,73
480,-273,-76,-49,-35,-18,8,11,2650,OVER,OVER,OVER,102,33,23,8,2,10,52
500,-112,-227,22,-23,-33,-15,-11,12,3973,OVER,OVER,OVER,69,11,10,2,-4,46
