F4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1219,1973,1350,524,359,238,230,299,380,438,461,450,392,319,260,208,179,150
260,15264,3699,2466,863,471,284,288,407,536,644,715,706,633,527,439,357,304,250
280,5707002,18571,1280,510,341,219,216,287,406,504,581,600,556,473,401,344,295,258
300,OVER,OVER,800,325,333,229,198,217,275,333,385,405,382,327,288,252,221,195
320,2296170,OVER,OVER,1112,369,243,187,158,158,159,162,162,149,136,117,100,95,86
340,227,3164558,OVER,OVER,10785,241,182,151,115,97,75,64,50,32,27,25,22,20
360,95,285,4577925,OVER,OVER,14863,217,179,158,129,100,70,52,33,25,22,21,9
380,188,73,1531,3785444,OVER,OVER,2633,151,148,128,108,83,60,45,34,24,22,18
400,262,187,129,429,3766411,OVER,OVER,453,131,127,105,77,58,42,34,29,14,32
420,254,181,47,49,71,1440092,OVER,OVER,211,97,80,62,45,36,35,33,24,11
440,-40,150,67,40,25,29,OVER,OVER,OVER,186,56,46,37,26,30,23,13,23
460,150,9,48,37,12,-2,220,OVER,OVER,OVER,124,44,36,31,24,21,13,12
480,218,104,83,64,59,22,21,2307,OVER,OVER,OVER,93,26,29,13,18,8,9
500,182,148,139,46,36,24,12,13,2719,OVER,OVER,OVER,88,25,17,22,11,30
