G3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20288,44013,33360,13493,6102,1777,655,365,273,212,160,115,86,60,44,35,29,35
260,89467,69562,50373,19539,8348,2210,739,409,331,257,199,157,116,75,57,41,34,52
280,OVER,192622,94822,40106,20357,5927,1858,773,495,349,254,187,139,93,64,50,39,59
300,OVER,OVER,104623,66267,44648,15425,5021,1908,1047,643,418,276,179,116,83,58,48,77
320,8841282,OVER,OVER,57507,45881,18063,6584,2662,1500,922,577,384,241,154,107,78,63,102
340,260,OVER,OVER,OVER,45723,11004,5457,2941,1912,1279,847,573,372,239,164,116,95,120
360,229,553,OVER,OVER,OVER,40059,4403,3094,2296,1686,1145,789,512,333,211,145,116,180
380,265,227,4302,OVER,OVER,OVER,7935,1783,1522,1193,868,607,397,255,172,118,101,205
400,425,286,179,1467,OVER,OVER,OVER,1680,821,692,533,412,280,200,139,107,111,239
420,455,241,139,136,282,OVER,OVER,OVER,623,363,330,277,204,154,112,91,100,331
440,360,174,121,102,40,98,OVER,OVER,OVER,478,198,212,156,134,101,83,96,366
460,271,174,133,115,89,51,740,OVER,OVER,OVER,291,150,156,112,90,74,90,332
480,91,263,127,117,87,37,78,9883,OVER,OVER,OVER,239,111,98,97,78,93,278
500,343,417,250,159,174,53,57,55,12578,OVER,OVER,OVER,183,81,82,94,92,250
