A11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,2149,5660,5463,2657,1565,660,406,383,437,484,516,509,457,379,306,256,210,195
260,20028,6000,5380,2557,1464,620,427,447,550,650,712,725,658,554,458,368,320,290
280,5953770,27427,9079,4505,2479,854,419,372,435,516,575,612,565,490,414,353,304,287
300,OVER,OVER,5277,2500,1524,602,327,277,306,353,396,417,392,348,305,260,235,232
320,1986380,OVER,OVER,1344,529,362,259,206,191,183,186,183,172,144,133,116,112,144
340,365,3455548,OVER,OVER,10584,423,314,231,185,145,118,95,78,60,50,41,52,99
360,200,364,OVER,OVER,OVER,13626,355,270,226,185,153,109,85,67,51,39,49,125
380,386,199,1875,OVER,OVER,OVER,2582,192,183,160,130,106,87,71,46,45,57,159
400,491,330,206,652,4955739,OVER,OVER,489,144,138,118,119,103,77,63,59,79,209
420,521,300,196,165,140,1838856,OVER,OVER,233,124,116,87,80,65,77,49,72,288
440,482,204,123,81,80,59,OVER,OVER,OVER,180,68,79,63,59,42,44,68,320
460,509,191,178,84,113,48,249,OVER,OVER,OVER,123,67,71,56,38,50,63,284
480,396,201,163,127,102,36,43,2424,OVER,OVER,OVER,102,57,53,44,42,65,258
500,553,407,259,153,178,56,53,43,2888,OVER,OVER,OVER,106,51,51,67,78,225
