D2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,19330,40984,30225,11546,4893,1304,450,246,194,152,119,87,65,50,39,27,28,24
260,80757,70246,51469,19554,7820,1907,577,302,229,184,151,120,85,57,40,31,25,32
280,OVER,186903,94276,38307,19116,5584,1718,690,416,289,205,147,117,73,51,41,32,47
300,OVER,OVER,103542,64700,44396,15668,5149,1969,1053,631,404,264,170,113,73,57,43,53
320,9842348,OVER,OVER,57603,46491,18622,6810,2769,1511,909,570,370,235,152,102,78,57,80
340,438,OVER,OVER,OVER,44673,11280,5514,2890,1865,1216,819,538,342,215,141,105,79,111
360,297,791,OVER,OVER,OVER,35720,4247,2940,2191,1564,1062,729,457,279,191,129,103,126
380,473,178,6137,OVER,OVER,OVER,8301,1731,1453,1119,799,557,358,220,147,106,102,140
400,565,319,207,2588,OVER,OVER,OVER,1869,814,681,518,387,269,191,131,87,89,154
420,348,149,240,109,405,OVER,OVER,OVER,719,385,340,266,201,147,113,82,78,200
440,392,170,139,106,83,140,OVER,OVER,OVER,544,205,204,152,116,85,66,86,208
460,407,216,128,78,64,49,1362,OVER,OVER,OVER,316,142,140,108,78,74,77,185
480,440,199,161,102,81,39,66,10144,OVER,OVER,OVER,243,91,94,92,70,63,169
500,566,336,178,177,117,49,43,46,15019,OVER,OVER,OVER,206,85,82,84,80,150
