D5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1997,4205,3724,1761,1064,487,343,357,412,462,481,472,422,361,287,235,199,184
260,30173,5152,4192,1807,1019,462,350,404,500,604,661,649,600,508,416,339,282,258
280,OVER,40782,5958,2846,1570,594,339,331,407,491,546,571,539,464,396,335,290,262
300,OVER,OVER,3968,1651,1096,500,305,274,309,347,388,403,382,338,290,259,223,214
320,2075612,OVER,OVER,2159,621,431,318,250,223,212,211,200,173,153,136,124,111,125
340,503,2865355,OVER,OVER,21434,514,400,301,240,198,158,123,110,83,66,61,56,93
360,380,447,4318110,OVER,OVER,30017,442,382,329,273,217,179,133,96,75,63,55,97
380,522,252,1452,3526183,OVER,OVER,4842,281,285,270,219,188,144,100,78,69,66,115
400,831,368,357,576,3257956,OVER,OVER,715,246,248,212,180,158,129,99,82,98,158
420,803,408,230,162,172,1284923,OVER,OVER,390,192,191,174,141,115,98,77,84,178
440,421,274,207,150,116,77,OVER,OVER,OVER,345,128,135,112,93,77,63,83,189
460,541,301,228,146,117,54,212,OVER,OVER,OVER,219,100,99,87,71,58,73,176
480,586,360,238,200,161,66,58,1752,OVER,OVER,OVER,187,85,76,72,57,58,165
500,734,410,356,241,191,112,51,61,2144,OVER,OVER,OVER,191,78,78,77,71,168
