F5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1638,3456,2944,1365,803,393,292,322,379,426,451,439,388,321,260,213,176,155
260,13110,4814,3793,1546,856,390,313,376,480,558,618,628,565,469,384,319,269,229
280,4805991,16748,4383,2100,1180,469,289,296,377,446,504,531,492,428,360,312,266,233
300,OVER,OVER,2476,1208,833,393,263,236,276,318,349,372,346,312,269,234,205,185
320,2051107,OVER,OVER,911,476,329,235,195,175,169,169,160,148,131,107,105,94,101
340,236,2773208,OVER,OVER,7754,385,292,225,174,139,104,93,68,52,43,39,30,47
360,277,285,3960468,OVER,OVER,11208,327,271,235,179,142,112,91,68,49,37,34,49
380,231,142,1501,3303547,OVER,OVER,1970,202,188,162,141,108,74,64,48,40,34,76
400,522,226,147,448,3155593,OVER,OVER,361,162,147,131,103,86,64,71,62,48,98
420,465,159,140,132,140,1208015,OVER,OVER,186,109,103,100,84,66,54,47,35,117
440,243,109,106,62,71,51,OVER,OVER,OVER,164,71,71,70,53,44,40,49,112
460,388,151,85,67,33,35,169,OVER,OVER,OVER,118,54,65,47,40,31,50,96
480,334,186,137,96,78,28,29,1619,OVER,OVER,OVER,93,46,53,38,39,38,78
500,509,298,254,141,115,68,27,21,2030,OVER,OVER,OVER,94,43,41,47,58,88
