A5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,784,1467,967,418,332,253,254,347,452,516,546,536,477,388,301,244,210,172
260,23717,2822,1871,680,418,285,331,486,654,805,885,888,783,651,531,440,366,304
280,OVER,22528,951,377,282,214,229,339,477,615,701,715,674,572,481,412,352,297
300,OVER,OVER,919,212,255,196,170,223,292,382,442,469,447,391,338,295,253,216
320,3243352,OVER,OVER,1115,233,160,122,115,126,148,166,168,159,141,123,104,93,85
340,20,5549440,OVER,OVER,11515,166,119,93,83,65,49,41,36,21,18,10,12,1
360,-70,127,OVER,OVER,OVER,14879,147,114,99,89,69,49,41,18,7,2,-2,8
380,-111,-127,2230,OVER,OVER,OVER,2616,127,101,85,69,49,41,20,14,9,6,-3
400,-55,-150,-21,698,OVER,OVER,OVER,432,93,87,64,55,23,21,20,14,7,1
420,-105,-33,-108,-20,24,OVER,OVER,OVER,193,82,55,41,28,18,23,6,-3,1
440,-149,-27,-41,-13,-17,28,OVER,OVER,OVER,171,39,40,27,23,6,5,2,-7
460,-89,-66,-16,-6,-40,-3,362,OVER,OVER,OVER,91,33,28,18,0,3,5,-4
480,-25,-43,45,-60,-41,-13,6,4262,OVER,OVER,OVER,77,15,10,0,11,-12,-4
500,66,-26,38,-9,-26,3,-8,2,5696,OVER,OVER,OVER,53,6,17,-8,2,11
