A4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,875,1441,993,425,324,254,254,341,449,510,545,530,465,378,308,247,205,166
260,26961,2796,1882,668,403,291,327,482,642,786,870,870,773,644,523,428,362,297
280,OVER,25812,952,406,306,219,228,335,468,597,692,715,661,566,478,406,344,303
300,OVER,OVER,964,251,284,215,187,227,299,388,442,464,441,385,331,287,250,219
320,5550106,OVER,OVER,1326,281,185,139,132,144,156,167,170,161,136,126,102,95,86
340,-46,OVER,OVER,OVER,11541,180,133,102,91,69,52,44,39,23,22,13,3,-1
360,-99,262,OVER,OVER,OVER,14215,168,133,109,96,72,49,31,19,7,2,3,4
380,-75,-26,3693,OVER,OVER,OVER,2801,123,108,93,63,46,21,19,10,-2,2,0
400,-143,-114,28,1089,OVER,OVER,OVER,449,97,82,57,50,30,8,5,-5,-1,-3
420,-105,-40,-83,-14,73,OVER,OVER,OVER,202,74,58,38,28,13,8,-2,-10,-2
440,-40,-7,-52,2,-9,36,OVER,OVER,OVER,166,39,34,21,11,7,4,2,-10
460,-159,14,22,-22,-45,-21,631,OVER,OVER,OVER,95,33,20,18,8,3,3,-4
480,-90,-85,-74,-40,-29,-10,32,9124,OVER,OVER,OVER,82,19,-2,-2,-7,1,-5
500,-33,-90,-47,-13,-4,-16,-18,16,11019,OVER,OVER,OVER,51,-7,3,7,-21,-4
