H2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1353,1677,1134,473,362,251,255,320,400,462,492,472,411,343,268,223,182,154
260,19114,3002,1981,730,469,291,308,431,587,704,771,776,683,572,473,383,322,269
280,OVER,18378,1068,445,350,233,235,315,434,547,631,653,607,509,438,366,314,278
300,OVER,OVER,1176,313,347,230,205,230,292,357,417,440,408,364,319,274,235,210
320,OVER,OVER,OVER,1923,371,219,177,147,156,167,171,179,163,138,123,105,107,105
340,504,OVER,OVER,OVER,17251,235,177,147,123,95,81,66,57,50,33,25,21,29
360,110,526,OVER,OVER,OVER,22694,217,184,152,132,98,76,55,36,37,27,22,24
380,-84,93,3354,OVER,OVER,OVER,5165,163,152,134,107,71,62,39,40,26,28,12
400,325,201,119,1098,OVER,OVER,OVER,874,146,141,110,85,68,57,41,33,23,27
420,254,129,118,70,277,OVER,OVER,OVER,402,136,96,73,53,45,42,27,27,20
440,97,145,53,12,33,81,OVER,OVER,OVER,333,67,61,49,29,26,22,27,16
460,285,141,29,44,56,28,603,OVER,OVER,OVER,216,55,39,33,31,30,24,13
480,134,69,54,64,36,42,52,5967,OVER,OVER,OVER,174,34,41,31,18,15,16
500,365,139,100,105,102,44,20,39,10193,OVER,OVER,OVER,131,32,37,24,46,24
