D3,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1300,1764,1044,444,328,222,234,292,376,428,446,436,381,309,242,199,163,135
260,42711,2889,1848,649,416,271,300,413,551,662,731,723,638,531,434,356,293,247
280,OVER,33079,1256,496,346,240,238,313,428,535,614,628,584,489,419,352,304,253
300,OVER,OVER,1621,398,394,277,248,266,317,384,426,440,414,355,305,261,229,198
320,2987119,OVER,OVER,1798,402,318,253,221,211,205,199,182,165,145,114,96,90,80
340,-7,5613531,OVER,OVER,15930,305,248,221,191,149,116,82,58,36,26,14,15,8
360,-238,144,OVER,OVER,OVER,17953,298,262,240,199,155,105,74,43,28,10,11,-1
380,-72,-35,2064,OVER,OVER,OVER,3610,234,215,198,170,127,91,54,34,12,13,8
400,-264,-90,-54,584,OVER,OVER,OVER,653,185,198,162,116,90,50,26,20,14,6
420,-234,-147,-84,-37,39,OVER,OVER,OVER,348,152,133,106,79,50,28,16,7,3
440,-143,-129,-68,-50,-31,14,OVER,OVER,OVER,262,85,80,57,38,26,16,-8,1
460,-292,-115,-75,-34,-54,-17,251,OVER,OVER,OVER,142,55,54,29,5,7,-3,-1
480,-199,-134,-83,-23,-46,-11,7,2663,OVER,OVER,OVER,106,33,18,9,6,-3,-6
500,-196,-109,-66,-15,-52,-36,-17,-11,3953,OVER,OVER,OVER,68,14,4,3,-10,-1
