F2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1197,1937,1317,530,345,235,229,296,373,428,453,435,382,319,253,206,169,145
260,15184,3689,2434,854,472,273,286,396,528,637,702,687,619,520,423,345,292,247
280,5740866,16112,1189,509,336,225,208,289,395,495,564,588,549,466,396,336,287,246
300,OVER,OVER,830,344,337,237,199,222,275,335,380,401,375,330,284,247,217,190
320,2180078,OVER,OVER,1049,406,276,204,172,166,170,165,166,153,131,120,104,91,82
340,167,3081655,OVER,OVER,8942,290,217,170,136,119,92,72,59,43,30,36,33,27
360,50,211,4478489,OVER,OVER,12522,279,235,199,167,128,99,66,46,32,23,19,24
380,195,83,1583,3803028,OVER,OVER,2419,219,196,178,130,102,71,48,44,25,23,28
400,196,95,13,453,3585437,OVER,OVER,443,159,159,132,114,85,53,46,30,34,40
420,108,41,82,46,96,1357564,OVER,OVER,225,119,118,96,67,58,46,25,23,24
440,97,84,68,34,55,31,OVER,OVER,OVER,182,74,73,54,38,28,31,19,14
460,83,25,70,25,20,27,193,OVER,OVER,OVER,119,53,47,41,30,21,16,21
480,113,97,3,98,50,23,19,1831,OVER,OVER,OVER,100,40,33,27,18,8,15
500,320,13,32,73,57,16,20,20,2549,OVER,OVER,OVER,80,38,32,18,19,31
