G6,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,23276,48344,34883,13660,5963,1562,481,241,178,137,104,78,57,36,29,22,18,25
260,98029,79000,55776,21099,8740,2142,612,280,202,155,128,99,73,48,33,23,20,36
280,OVER,198703,101106,42414,21485,6124,1829,697,414,277,195,140,104,64,43,30,26,51
300,OVER,OVER,109325,68452,46772,16306,5243,1980,1037,619,385,254,165,101,67,49,42,68
320,OVER,OVER,OVER,59719,48662,19258,6972,2785,1513,924,574,370,231,137,88,61,53,81
340,489,OVER,OVER,OVER,48245,11582,5621,2998,1908,1254,819,533,342,209,131,90,77,110
360,-54,1315,OVER,OVER,OVER,41440,4491,3091,2301,1647,1117,753,475,294,178,124,99,172
380,38,52,13901,OVER,OVER,OVER,8745,1837,1537,1186,847,591,376,232,146,96,81,202
400,106,58,26,4032,OVER,OVER,OVER,1837,816,701,521,386,260,173,104,76,84,242
420,82,85,9,39,468,OVER,OVER,OVER,718,381,335,253,185,147,94,69,72,365
440,-29,-80,38,32,61,145,OVER,OVER,OVER,529,207,209,157,102,83,62,82,388
460,-152,-51,28,36,-4,14,1474,OVER,OVER,OVER,325,159,147,104,66,48,63,316
480,214,136,53,16,20,21,40,12717,OVER,OVER,OVER,272,93,76,68,50,56,257
500,182,84,42,12,30,5,14,31,13681,OVER,OVER,OVER,217,67,61,44,82,213
