F2,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,112633,131975,80693,30895,13596,5289,2902,2121,1655,1375,1066,840,588,427,316,243,201,262
260,163791,196047,125256,48859,20649,7296,3590,2519,1986,1689,1361,1145,838,589,426,312,259,348
280,OVER,368249,215377,95280,50120,20162,9079,4912,3147,2330,1713,1346,963,672,493,368,307,415
300,OVER,OVER,201115,139233,99400,46620,21760,11211,6435,4280,2809,2007,1321,893,652,474,404,506
320,OVER,OVER,OVER,94347,80769,44268,23241,13047,7861,5314,3515,2549,1689,1124,805,590,480,597
340,5322,OVER,OVER,OVER,36375,25952,18524,13271,9400,6972,4840,3584,2392,1584,1110,801,643,767
360,416,2245,OVER,OVER,OVER,16723,14135,12363,10058,7975,5822,4367,2887,1892,1310,915,739,944
380,389,229,1655,OVER,OVER,OVER,7561,6567,5979,5120,3902,2970,1996,1317,925,664,572,942
400,573,256,217,1490,OVER,OVER,OVER,7449,3006,2813,2186,1762,1271,890,659,509,476,1005
420,471,214,152,128,1285,OVER,OVER,OVER,3737,1398,1370,1105,869,671,538,430,463,1323
440,332,153,96,78,92,784,OVER,OVER,OVER,3950,723,878,672,501,411,340,414,1357
460,322,155,107,91,82,100,1366,OVER,OVER,OVER,1936,597,653,488,369,319,381,1162
480,401,185,120,108,123,136,211,2555,OVER,OVER,OVER,1329,410,404,406,310,346,914
500,501,249,159,127,121,87,111,184,2064,OVER,OVER,OVER,841,288,321,347,364,783
