E5,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,11300,24959,19193,7812,3686,1117,430,267,205,162,120,87,65,47,34,27,24,29
260,73589,60757,46067,17894,7801,2026,716,427,346,273,213,159,113,76,57,37,29,39
280,OVER,168052,87493,36992,18974,5690,1816,796,509,359,256,189,129,88,57,43,35,48
300,OVER,OVER,91777,58080,40518,14522,4963,1940,1069,654,406,270,167,111,71,53,41,54
320,5902567,OVER,OVER,50540,42004,17394,6557,2698,1526,933,581,382,235,147,102,72,55,76
340,401,OVER,OVER,OVER,43572,11040,5585,2981,1954,1304,850,568,371,230,154,110,88,102
360,170,422,OVER,OVER,OVER,33703,4426,3071,2287,1654,1138,776,498,306,199,137,107,129
380,412,143,2753,OVER,OVER,OVER,7586,1709,1468,1136,824,571,371,235,148,111,89,157
400,374,179,183,993,OVER,OVER,OVER,1612,731,625,474,353,235,166,119,85,77,168
420,288,259,158,95,169,OVER,OVER,OVER,635,303,273,209,159,132,92,74,78,215
440,188,196,135,60,73,84,OVER,OVER,OVER,412,153,165,132,94,77,68,79,246
460,282,172,70,73,55,33,560,OVER,OVER,OVER,254,112,114,91,74,58,76,232
480,471,161,98,81,80,41,47,6784,OVER,OVER,OVER,200,73,86,70,62,65,176
500,308,204,219,129,96,54,33,50,8278,OVER,OVER,OVER,177,67,71,69,72,163
