C7,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,24592,52424,39092,15471,6855,1804,561,274,205,158,120,88,64,44,33,27,25,32
260,89790,83106,59158,22727,9483,2360,688,322,237,184,149,118,79,56,39,27,27,54
280,OVER,207481,110571,46832,23642,6836,2024,796,474,315,221,163,119,77,51,37,35,65
300,OVER,OVER,115589,73321,50592,17641,5839,2191,1168,701,444,294,190,119,81,60,44,79
320,OVER,OVER,OVER,62556,51889,20746,7764,3154,1741,1048,659,427,264,169,110,81,60,104
340,867,OVER,OVER,OVER,51461,12946,6511,3501,2270,1495,974,634,404,249,156,108,92,137
360,156,1841,OVER,OVER,OVER,47025,5491,3901,2909,2065,1373,912,574,344,216,150,117,189
380,376,94,14883,OVER,OVER,OVER,10192,2573,2087,1542,1078,709,448,272,178,128,108,221
400,449,146,125,3907,OVER,OVER,OVER,2525,1188,976,678,483,330,205,134,100,87,270
420,212,72,74,75,454,OVER,OVER,OVER,846,472,403,311,226,163,130,83,101,393
440,269,53,45,69,50,173,OVER,OVER,OVER,595,240,235,172,124,96,66,95,415
460,51,45,80,90,46,19,1657,OVER,OVER,OVER,363,170,159,125,90,67,87,339
480,90,137,111,41,47,41,58,13017,OVER,OVER,OVER,316,116,106,91,67,80,285
500,423,25,54,84,30,45,39,41,14784,OVER,OVER,OVER,246,83,83,84,96,271
