E8,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,20030,41720,30200,11529,5013,1362,488,267,203,157,119,84,64,45,35,25,23,20
260,82396,72817,53232,19728,8073,1966,634,331,239,195,150,121,88,52,39,32,27,32
280,OVER,192615,94597,37894,18798,5528,1716,692,416,291,199,148,109,70,48,37,30,39
300,OVER,OVER,105328,64199,43989,15649,5256,1968,1055,642,400,257,162,110,75,54,42,46
320,OVER,OVER,OVER,57216,46944,18773,6887,2800,1536,926,580,369,230,148,97,63,51,71
340,420,OVER,OVER,OVER,45034,11519,5699,3000,1937,1267,817,544,353,218,145,100,73,75
360,141,811,OVER,OVER,OVER,33703,4479,3070,2280,1627,1099,736,473,299,185,129,96,123
380,161,142,8135,OVER,OVER,OVER,7321,1807,1511,1143,817,559,365,232,145,95,94,128
400,80,220,177,2752,OVER,OVER,OVER,1607,804,667,490,368,245,173,119,84,65,152
420,119,157,93,98,340,OVER,OVER,OVER,586,331,311,234,170,125,86,72,74,198
440,211,85,83,53,75,138,OVER,OVER,OVER,434,171,173,126,91,74,54,60,202
460,317,122,87,28,58,33,1531,OVER,OVER,OVER,278,124,119,89,57,52,59,174
480,166,61,87,101,68,55,47,13587,OVER,OVER,OVER,217,84,77,64,48,57,132
500,295,372,157,82,58,24,40,49,18278,OVER,OVER,OVER,163,70,78,69,63,146
