G4,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,14622,35696,29374,12613,6122,1775,631,333,245,186,136,100,75,52,36,26,18,25
260,86829,60095,47685,19485,8634,2305,787,440,333,267,214,169,124,81,52,38,30,33
280,OVER,194593,97583,42496,21775,6412,1997,839,528,370,269,200,147,100,67,49,32,44
300,OVER,OVER,101631,62105,42165,14580,4764,1831,1000,607,383,251,158,103,72,49,40,58
320,OVER,OVER,OVER,51941,42074,16597,6023,2460,1361,836,517,330,210,135,82,60,48,72
340,218,OVER,OVER,OVER,45100,10170,5030,2683,1755,1158,759,519,328,208,134,89,71,98
360,90,828,OVER,OVER,OVER,40779,4011,2811,2094,1515,1042,716,463,286,187,129,100,125
380,117,20,7664,OVER,OVER,OVER,8424,1602,1320,1035,752,532,353,234,145,108,83,133
400,-25,56,20,2567,OVER,OVER,OVER,1644,672,577,453,339,241,165,109,84,70,193
420,89,6,66,81,344,OVER,OVER,OVER,600,304,283,225,177,139,99,71,72,239
440,117,60,50,-15,6,102,OVER,OVER,OVER,452,177,205,172,124,95,67,73,272
460,122,-11,64,42,-4,17,1321,OVER,OVER,OVER,284,156,159,107,87,61,74,239
480,156,64,0,46,25,37,50,11100,OVER,OVER,OVER,258,96,91,88,54,61,195
500,299,47,90,47,47,14,14,30,14360,OVER,OVER,OVER,169,58,62,58,57,167
