F11,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,16318,37264,29195,12091,5596,1641,631,369,270,209,158,112,81,55,39,33,23,28
260,83747,62987,47577,18818,8054,2138,757,437,346,275,216,170,122,83,49,37,30,39
280,OVER,187001,91755,38250,19474,5643,1833,789,515,358,263,194,144,89,63,44,38,48
300,OVER,OVER,96297,58964,39840,13829,4539,1778,978,604,382,252,162,104,73,54,43,60
320,OVER,OVER,OVER,49754,39988,15928,5845,2378,1356,816,518,342,211,136,91,69,58,86
340,352,OVER,OVER,OVER,42886,9653,4774,2579,1700,1115,753,511,316,210,146,89,78,96
360,194,743,OVER,OVER,OVER,33314,3790,2631,1985,1454,996,693,439,274,181,122,104,140
380,205,149,7599,OVER,OVER,OVER,7316,1481,1261,978,720,499,332,207,146,98,85,157
400,262,145,169,2343,OVER,OVER,OVER,1450,649,554,425,318,227,148,109,87,76,179
420,242,154,149,77,376,OVER,OVER,OVER,542,288,263,201,164,122,90,77,84,247
440,282,180,104,52,51,123,OVER,OVER,OVER,424,160,179,127,95,72,59,73,286
460,256,125,116,79,39,30,1355,OVER,OVER,OVER,254,132,120,94,65,60,70,248
480,92,155,120,75,62,46,60,12358,OVER,OVER,OVER,223,80,83,76,56,63,198
500,367,250,105,54,96,47,35,48,15174,OVER,OVER,OVER,184,60,70,71,73,175
