H1,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640
240,1356,1703,1129,473,351,252,249,323,400,466,500,478,427,348,273,233,189,168
260,49582,2971,1967,706,431,290,312,439,582,708,784,787,697,585,476,398,328,281
280,OVER,46062,1062,453,341,219,226,314,441,543,631,655,604,515,436,374,321,279
300,OVER,OVER,1590,294,333,222,194,226,287,352,411,435,408,365,316,278,240,205
320,4195929,OVER,OVER,2637,345,229,169,152,151,161,182,175,163,143,124,109,104,95
340,218,7191451,OVER,OVER,22236,237,178,140,111,97,77,66,51,40,39,30,34,21
360,237,347,OVER,OVER,OVER,24268,216,183,157,127,101,69,52,34,29,24,23,16
380,177,84,2302,OVER,OVER,OVER,5264,177,149,128,101,72,63,46,28,28,26,22
400,174,103,43,751,OVER,OVER,OVER,692,140,131,105,79,65,46,40,38,22,27
420,264,97,52,55,154,OVER,OVER,OVER,324,116,99,66,60,38,34,19,21,30
440,197,49,100,17,15,47,OVER,OVER,OVER,285,67,63,44,37,25,24,23,23
460,158,25,59,84,45,21,341,OVER,OVER,OVER,165,54,44,41,33,22,19,21
480,188,111,19,58,32,42,43,4258,OVER,OVER,OVER,124,36,39,20,24,12,30
500,428,244,65,97,30,22,44,41,4965,OVER,OVER,OVER,111,32,29,36,35,28
